subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
49,1,P,-1,1,18281,19308,1027,1027,1,803,495
49,1,P,-1,2,18281,20923,2642,1365,3,953,390
49,1,P,-1,3,18281,21372,3091,199,5,833,300
49,1,P,-2,1,27998,28708,710,710,2,503,465
49,1,P,-2,2,27998,29572,1574,614,4,623,360
49,1,P,-2,3,27998,30563,2565,741,8,638,90
49,1,P,-3,1,37134,37780,646,646,6,998,210
49,1,P,-3,2,37134,38948,1814,918,7,458,180
49,1,P,-3,3,37134,39451,2317,253,9,818,120
49,1,T,1,1,49585,50619,1034,1034,8,638,90
49,1,T,1,2,49585,51196,1611,326,5,833,300
49,1,T,2,1,56686,57764,1078,1078,6,998,210
49,1,T,2,2,56686,58380,1694,366,4,623,360
49,1,T,3,1,64975,65684,709,709,4,623,360
49,1,T,3,2,64975,66195,1220,261,7,458,180
49,1,T,3,3,64975,66964,1989,519,2,503,465
49,1,T,4,1,73190,74066,876,876,8,638,90
49,1,T,4,2,73190,74843,1653,527,1,803,495
49,1,T,4,3,73190,75515,2325,421,5,833,300
49,1,T,5,1,83110,83740,630,630,3,953,390
49,1,T,5,2,83110,84292,1182,302,4,623,360
49,1,T,5,3,83110,84828,1718,286,1,803,495
49,1,T,5,4,83110,85595,2485,517,7,458,180
49,1,T,6,1,93133,93971,838,838,6,998,210
49,1,T,6,2,93133,94916,1783,694,1,803,495
49,1,T,6,3,93133,95676,2543,510,5,833,300
49,1,T,6,4,93133,96507,3374,581,8,638,90
49,1,T,7,1,105054,105812,758,758,5,833,300
49,1,T,7,2,105054,107043,1989,981,2,503,465
49,1,T,7,3,105054,107516,2462,223,1,803,495
49,1,T,7,4,105054,108867,3813,1100,9,818,120
49,1,T,7,5,105054,109340,4286,223,6,998,210
49,1,T,8,1,117966,118756,790,790,4,623,360
49,1,T,8,2,117966,119212,1246,206,2,503,465
49,1,T,8,3,117966,120187,2221,725,7,458,180
49,1,T,8,4,117966,121212,3246,774,3,953,390
49,1,T,8,5,117966,121772,3806,310,1,803,495
49,1,T,9,1,130910,131652,742,742,3,953,390
49,1,T,9,2,130910,132147,1237,245,9,818,120
49,1,T,9,3,130910,132971,2061,573,2,503,465
49,1,T,9,4,130910,133372,2462,150,4,623,360
49,1,T,9,5,130910,133875,2965,253,8,638,90
49,1,T,9,6,130910,134331,3421,205,7,458,180
49,1,T,10,1,144086,145540,1454,1454,3,953,390
49,1,T,10,2,144086,146075,1989,285,8,638,90
49,1,T,10,3,144086,146483,2397,158,7,458,180
49,1,T,10,4,144086,147523,3437,789,2,503,465
49,1,T,10,5,144086,148163,4077,389,9,818,120
49,1,T,10,6,144086,148612,4526,199,4,623,360
49,1,T,11,1,159069,161091,2022,2022,5,833,300
49,1,T,11,2,159069,161779,2710,437,9,818,120
49,1,T,11,3,159069,162379,3310,349,1,803,495
49,1,T,11,4,159069,163283,4214,653,7,458,180
49,1,T,11,5,159069,164939,5870,1405,4,623,360
49,1,T,11,6,159069,165331,6262,141,2,503,465
49,1,T,11,7,159069,166092,7023,510,8,638,90
49,1,T,12,1,176654,177923,1269,1269,5,833,300
49,1,T,12,2,176654,178723,2069,550,7,458,180
49,1,T,12,3,176654,179284,2630,310,4,623,360
49,1,T,12,4,176654,179732,3078,198,2,503,465
49,1,T,12,5,176654,180283,3629,301,8,638,90
49,1,T,12,6,176654,181788,5134,1254,9,818,120
49,1,T,13,1,193646,194467,821,821,5,833,300
49,1,T,13,2,193646,195147,1501,429,8,638,90
49,1,T,13,3,193646,195636,1990,238,2,503,465
49,1,T,13,4,193646,196180,2534,294,1,803,495
49,1,T,13,5,193646,196716,3070,285,6,998,210
49,1,T,13,6,193646,197331,3685,365,7,458,180
49,1,T,14,1,209022,209836,814,814,5,833,300
49,1,T,14,2,209022,210507,1485,421,9,818,120
49,1,T,14,3,209022,211050,2028,293,3,953,390
49,1,T,14,4,209022,211603,2581,302,6,998,210
49,1,T,14,5,209022,212547,3525,694,7,458,180
49,1,T,14,6,209022,213042,4020,244,2,503,465
49,1,T,14,7,209022,213891,4869,598,4,623,360
49,1,T,14,8,209022,214428,5406,287,3,953,390
49,1,T,15,1,227502,228059,557,557,5,833,300
49,1,T,15,2,227502,228444,942,135,3,953,390
49,1,T,15,3,227502,229163,1661,469,8,638,90
49,1,T,15,4,227502,229643,2141,229,7,458,180
49,1,T,15,5,227502,230164,2662,270,2,503,465
49,1,T,15,6,227502,230732,3230,317,4,623,360
49,1,T,15,7,227502,231299,3797,317,1,803,495
49,1,T,15,8,227502,231779,4277,229,6,998,210
49,1,T,15,9,227502,232171,4669,141,9,818,120
49,1,T,16,1,244470,245228,758,758,4,623,360
49,1,T,16,2,244470,245699,1229,220,2,503,465
49,1,T,16,3,244470,246380,1910,430,1,803,495
49,1,T,16,4,244470,247100,2630,470,6,998,210
49,1,T,16,5,244470,247883,3413,533,8,638,90
49,1,T,16,6,244470,248547,4077,413,7,458,180
49,1,T,16,7,244470,251795,7325,2997,3,953,390
49,1,T,16,8,244470,252187,7717,141,5,833,300
49,1,T,16,9,244470,253163,8693,725,9,818,120
