Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5223214285714286,{}
RandomForestClassifier,0.6294642857142858,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 10}"
KNeighborsClassifier,0.53125,"{'n_neighbors': 5, 'p': 2}"
LogisticRegression,0.5848214285714286,"{'C': 2.0, 'solver': 'sag', 'tol': 0.01}"
SVC,0.5401785714285714,"{'C': 2.0, 'kernel': 'linear', 'tol': 0.001}"
MLPClassifier,0.65625,"{'activation': 'logistic', 'hidden_layer_sizes': (50, 50), 'max_iter': 1500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 100}"
