Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.3705357142857143,{}
RandomForestClassifier,0.5267857142857143,"{'criterion': 'entropy', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.5,"{'n_neighbors': 20, 'p': 1}"
LogisticRegression,0.47767857142857145,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.5758928571428572,"{'C': 2.0, 'kernel': 'sigmoid', 'tol': 0.001}"
MLPClassifier,0.5401785714285714,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.5,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 100}"
