subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
19,1P,1,1,1,23762,685,370,1,1,9950,9950
19,1P,1,2,2,24858,632,410,1,2,1096,1096
19,1P,1,3,3,25562,760,289,1,3,704,704
19,1P,1,4,4,26401,779,459,1,4,839,839
19,1,1,1,1,47458,670,152,1,1,9006,9006
19,1,1,3,2,48802,544,255,1,2,1344,1344
19,1,1,4,3,49562,511,195,1,3,760,760
19,1,1,5,4,50105,465,197,1,4,543,543
19,1,1,6,5,53810,360,288,1,5,3705,3705
19,1,1,7,6,54970,440,400,1,6,1160,1160
19,1,1,9,7,56257,366,552,1,7,1287,1287
19,1,1,10,8,56802,429,557,1,8,545,545
19,1,1,11,9,57794,451,624,1,9,992,992
19,1,1,12,10,60690,573,596,1,10,2896,2896
19,1,1,13,11,61642,679,561,1,11,952,952
19,1,1,14,12,62554,723,623,1,12,912,912
19,1,1,15,13,63674,811,516,1,13,1120,1120
19,1,1,16,14,64434,954,537,1,14,760,760
19,1,1,17,15,65105,951,598,1,15,671,671
19,1,1,18,16,66105,1032,550,1,16,1000,1000
19,1,1,19,17,67249,1025,216,1,17,1144,1144
19,1,1,20,18,67922,978,227,1,18,673,673
19,1,1,21,19,68738,846,206,1,19,816,816
19,1,1,22,20,69602,792,294,1,20,864,864
19,1,1,23,21,70730,764,384,1,21,1128,1128
19,1,1,24,22,71217,768,443,1,22,487,487
19,1,1,25,23,71930,664,448,1,23,713,713
19,1,1,26,24,72321,685,412,1,24,391,391
19,1,1,27,25,72962,625,334,1,25,641,641
19,1,1,28,26,73530,647,268,1,26,568,568
19,2P,2,1,1,80930,615,318,1,1,4464,4464
19,2P,2,2,1,81554,670,313,0,3,624,624
19,2P,2,3,1,82634,678,322,0,3,1080,1704
19,2P,2,4,1,83546,670,320,0,3,912,2616
19,2P,2,5,2,84546,647,386,1,2,1000,3616
19,2P,2,6,2,85890,743,306,0,4,1344,1344
19,2P,2,7,3,86401,666,326,1,3,511,1855
19,2P,2,8,4,86858,719,311,1,4,457,457
19,2,2,1,1,104890,619,468,1,1,9372,9372
19,2,2,2,1,106345,412,520,0,3,1455,1455
19,2,2,3,2,107409,390,614,1,2,1064,2519
19,2,2,4,3,108506,418,518,1,3,1097,1097
19,2,2,5,4,110041,521,397,1,4,1535,1535
19,2,2,6,4,117073,365,343,0,7,7032,7032
19,2,2,7,4,123121,680,224,0,12,6048,13080
19,2,2,8,4,123962,692,165,0,11,841,13921
19,2,2,9,4,124802,632,192,0,10,840,14761
19,2,2,10,4,125498,614,313,0,13,696,15457
19,2,2,11,4,126081,690,307,0,14,583,16040
19,2,2,12,5,126754,550,303,1,5,673,16713
19,2,2,13,5,129081,350,334,0,7,2327,2327
19,2,2,15,6,130201,489,250,1,6,1120,3447
19,2,2,16,7,132570,372,329,1,7,2369,2369
19,2,2,17,8,133650,422,256,1,8,1080,1080
19,2,2,18,9,134546,438,184,1,9,896,896
19,2,2,19,10,135834,613,174,1,10,1288,1288
19,2,2,20,11,136746,687,167,1,11,912,912
19,2,2,21,12,137426,689,207,1,12,680,680
19,2,2,22,12,138938,691,318,0,14,1512,1512
19,2,2,23,13,139554,635,301,1,13,616,2128
19,2,2,24,14,140530,685,313,1,14,976,976
19,2,2,25,15,141970,839,324,1,15,1440,1440
19,2,2,26,16,142418,825,254,1,16,448,448
19,2,2,27,17,143706,927,271,1,17,1288,1288
19,2,2,28,18,144418,912,224,1,18,712,712
19,2,2,29,19,145097,1006,141,1,19,679,679
19,2,2,30,20,146009,1022,336,1,20,912,912
19,2,2,31,21,146930,879,457,1,21,921,921
19,2,2,32,22,147850,908,522,1,22,920,920
19,2,2,33,23,149818,1035,525,1,23,1968,1968
19,2,2,34,24,150658,919,624,1,24,840,840
19,2,2,35,25,151746,767,480,1,25,1088,1088
19,2,2,36,26,152474,711,549,1,26,728,728
19,3P,1,1,1,159049,755,425,1,1,3235,3235
19,3P,1,3,2,161001,650,460,1,2,1952,1952
19,3P,1,4,2,161738,708,353,0,4,737,737
19,3P,1,5,3,163562,594,307,1,3,1824,2561
19,3P,1,6,4,164281,696,350,1,4,719,719
19,3,1,1,1,173946,750,474,1,1,5262,5262
19,3,1,2,2,174946,965,615,1,2,1000,1000
19,3,1,3,3,175594,938,519,1,3,648,648
19,3,1,4,4,176770,842,396,1,4,1176,1176
19,3,1,5,5,178017,819,296,1,5,1247,1247
19,3,1,6,6,178594,871,268,1,6,577,577
19,3,1,7,7,179305,987,327,1,7,711,711
19,3,1,8,8,179818,955,258,1,8,513,513
19,3,1,9,9,180482,921,173,1,9,664,664
19,3,1,10,10,181297,740,185,1,10,815,815
19,3,1,11,11,181818,675,165,1,11,521,521
19,3,1,12,12,182530,687,234,1,12,712,712
19,3,1,13,13,182978,750,303,1,13,448,448
19,3,1,14,14,183658,690,312,1,14,680,680
19,3,1,15,15,184714,516,341,1,15,1056,1056
19,3,1,16,16,185458,537,245,1,16,744,744
19,3,1,17,17,186201,462,277,1,17,743,743
19,3,1,18,18,186698,454,218,1,18,497,497
19,3,1,19,19,187826,350,149,1,19,1128,1128
19,3,1,20,20,188562,359,350,1,20,736,736
19,3,1,21,21,189185,506,451,1,21,623,623
19,3,1,22,22,189778,477,507,1,22,593,593
19,3,1,23,23,190450,349,519,1,23,672,672
19,3,1,24,24,191193,469,627,1,24,743,743
19,3,1,25,25,191970,609,456,1,25,777,777
