subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
21,1P,1,2,1,101259,632,408,1,1,8421,8421
21,1P,1,3,2,101876,606,361,1,2,617,617
21,1P,1,4,3,102587,731,349,1,3,711,711
21,1P,1,5,4,103179,655,467,1,4,592,592
21,1,1,1,1,112948,936,364,1,1,1947,1947
21,1,1,2,2,113748,972,290,1,2,800,800
21,1,1,3,3,114387,972,222,1,3,639,639
21,1,1,4,4,115059,860,181,1,4,672,672
21,1,1,5,5,115595,762,238,1,5,536,536
21,1,1,6,6,116059,732,166,1,6,464,464
21,1,1,7,7,116555,657,249,1,7,496,496
21,1,1,8,8,117147,592,172,1,8,592,592
21,1,1,9,9,118235,345,185,1,9,1088,1088
21,1,1,10,10,118972,378,276,1,10,737,737
21,1,1,11,11,119595,356,468,1,11,623,623
21,1,1,12,12,119980,363,515,1,12,385,385
21,1,1,13,13,120491,434,566,1,13,511,511
21,1,1,14,14,121115,468,348,1,14,624,624
21,1,1,15,15,121652,530,321,1,15,537,537
21,1,1,16,16,122067,604,313,1,16,415,415
21,1,1,17,17,122627,760,457,1,17,560,560
21,1,1,18,18,123643,660,571,1,18,1016,1016
21,1,1,19,19,124403,831,543,1,19,760,760
21,1,1,20,20,124940,906,620,1,20,537,537
21,1,1,21,21,125339,918,568,1,21,399,399
21,1,1,22,22,125988,862,495,1,22,649,649
21,1,1,23,23,126363,875,430,1,23,375,375
21,1,1,24,24,126804,829,402,1,24,441,441
21,1,1,25,25,127179,799,348,1,25,375,375
21,1,1,26,26,127804,899,322,1,26,625,625
21,2P,2,1,1,132916,778,277,1,1,1029,1029
21,2P,2,2,2,133355,773,484,1,2,439,439
21,2P,2,3,3,134571,632,295,1,3,1216,1216
21,2P,2,4,4,135035,694,334,1,4,464,464
21,2,2,1,1,141411,382,312,1,1,2417,2417
21,2,2,2,2,141932,379,219,1,2,521,521
21,2,2,3,3,143019,501,189,1,3,1087,1087
21,2,2,4,4,143732,529,272,1,4,713,713
21,2,2,5,5,144515,551,438,1,5,783,783
21,2,2,6,6,145099,606,406,1,6,584,584
21,2,2,7,7,145788,676,363,1,7,689,689
21,2,2,8,8,146515,765,367,1,8,727,727
21,2,2,9,9,147155,858,393,1,9,640,640
21,2,2,10,10,147652,868,330,1,10,497,497
21,2,2,11,11,148700,888,286,1,11,1048,1048
21,2,2,12,12,150804,729,155,1,12,2104,2104
21,2,2,13,13,151676,922,202,1,13,872,872
21,2,2,14,14,152131,936,265,1,14,455,455
21,2,2,15,15,152724,1034,330,1,15,593,593
21,2,2,16,16,153243,975,419,1,16,519,519
21,2,2,17,17,153972,916,486,1,17,729,729
21,2,2,18,18,155339,763,455,1,18,1367,1367
21,2,2,19,19,156331,707,500,1,19,992,992
21,2,2,20,20,156900,613,502,1,20,569,569
21,2,2,21,21,157603,602,555,1,21,703,703
21,2,2,22,22,158379,615,631,1,22,776,776
21,2,2,23,23,158916,397,610,1,23,537,537
21,2,2,24,24,159475,462,538,1,24,559,559
21,2,2,25,25,160155,384,428,1,25,680,680
21,2,2,26,26,160523,424,386,1,26,368,368
21,3P,1,1,1,164619,596,416,1,1,827,827
21,3P,1,2,2,165523,749,429,1,2,904,904
21,3P,1,3,3,165932,750,378,1,3,409,409
21,3P,1,4,4,166323,690,338,1,4,391,391
21,3,1,1,1,173916,636,296,1,1,2323,2323
21,3,1,2,2,175603,767,392,1,2,1687,1687
