Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.37142857142857144,{}
RandomForestClassifier,0.5952380952380952,"{'criterion': 'entropy', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 10}"
KNeighborsClassifier,0.5071428571428571,"{'n_neighbors': 10, 'p': 1}"
LogisticRegression,0.40714285714285714,"{'C': 2.0, 'solver': 'lbfgs', 'tol': 0.0001}"
SVC,0.4595238095238095,"{'C': 1.5, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.5428571428571429,"{'activation': 'tanh', 'hidden_layer_sizes': (25, 25), 'max_iter': 100, 'random_state': 0, 'solver': 'sgd'}"
XGBClassifier,0.5619047619047619,"{'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 200}"
