subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
50,1,P,-1,1,18012,18770,758,758,1,803,495
50,1,P,-1,2,18012,19410,1398,389,3,953,390
50,1,P,-1,3,18012,20170,2158,510,5,833,300
50,1,P,-2,1,26514,27858,1344,1344,2,503,465
50,1,P,-2,2,26514,28386,1872,277,4,623,360
50,1,P,-2,3,26514,29089,2575,453,8,638,90
50,1,P,-3,1,36013,37418,1405,1405,7,458,180
50,1,P,-3,2,36013,38490,2477,821,9,818,120
50,1,P,-3,3,36013,39458,3445,718,8,638,90
50,1,T,1,1,48144,49994,1850,1850,8,638,90
50,1,T,1,2,48144,51258,3114,1014,5,833,300
50,1,T,2,1,56805,57538,733,733,4,623,360
50,1,T,2,2,56805,58202,1397,413,6,998,210
50,1,T,3,1,65045,65562,517,517,4,623,360
50,1,T,3,2,65045,66073,1028,261,2,503,465
50,1,T,3,3,65045,66906,1861,582,7,458,180
50,1,T,4,1,73229,74306,1077,1077,8,638,90
50,1,T,4,2,73229,75458,2229,902,1,803,495
50,1,T,4,3,73229,76033,2804,325,5,833,300
50,1,T,5,1,83093,84491,1398,1398,3,953,390
50,1,T,5,2,83093,85370,2277,628,4,623,360
50,1,T,5,3,83093,86314,3221,694,1,803,495
50,1,T,5,4,83093,87370,4277,806,7,458,180
50,1,T,6,1,95925,96770,845,845,6,998,210
50,1,T,6,2,95925,98178,2253,1158,1,803,495
50,1,T,6,3,95925,99025,3100,596,5,833,300
50,1,T,6,4,95925,100009,4084,734,8,638,90
50,1,T,7,1,110117,110722,605,605,5,833,300
50,1,T,7,2,110117,111346,1229,373,2,503,465
50,1,T,7,3,110117,112106,1989,509,1,803,495
50,1,T,7,4,110117,113057,2940,700,8,638,90
50,1,T,7,5,110117,113658,3541,351,6,998,210
50,1,T,8,1,121949,122554,605,605,4,623,360
50,1,T,8,2,121949,123810,1861,1005,2,503,465
50,1,T,8,3,121949,124754,2805,693,7,458,180
50,1,T,8,4,121949,126354,4405,1350,3,953,390
50,1,T,8,5,121949,127235,5286,630,1,803,495
50,1,T,9,1,136197,137714,1517,1517,3,953,390
50,1,T,9,2,136197,138898,2701,933,9,818,120
50,1,T,9,3,136197,139538,3341,390,4,623,360
50,1,T,9,4,136197,140666,4469,877,2,503,465
50,1,T,9,5,136197,141274,5077,357,8,638,90
50,1,T,9,6,136197,142041,5844,516,7,458,180
50,1,T,10,1,153373,154378,1005,1005,3,953,390
50,1,T,10,2,153373,155089,1716,460,8,638,90
50,1,T,10,3,153373,156226,2853,887,2,503,465
50,1,T,10,4,153373,157033,3660,557,7,458,180
50,1,T,10,5,153373,157762,4389,479,4,623,360
50,1,T,10,6,153373,158410,5037,397,9,818,120
