subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
17,9,1,34,26,288346,352,558,1,26,423,423
17,10P,2,1,1,291002,614,458,1,1,868,868
17,10P,2,2,2,291443,778,401,1,2,441,441
17,10P,2,4,3,292226,770,458,1,3,783,783
17,10P,2,5,4,292643,774,364,1,4,417,417
17,10,2,1,1,294747,917,490,1,1,1106,1106
17,10,2,3,2,295699,984,539,1,2,952,952
17,10,2,4,3,296010,1021,564,1,3,311,311
17,10,2,5,4,296891,958,287,1,4,881,881
17,10,2,6,5,297803,941,165,1,5,912,912
17,10,2,7,6,298330,886,253,1,6,527,527
17,10,2,8,7,298659,819,202,1,7,329,329
17,10,2,9,8,299130,738,142,1,8,471,471
17,10,2,10,9,299811,737,344,1,9,681,681
17,10,2,11,10,300330,768,414,1,10,519,519
17,10,2,12,11,301058,678,382,1,11,728,728
17,10,2,13,12,301426,622,397,1,12,368,368
17,10,2,14,13,302555,537,374,1,13,1129,1129
17,10,2,15,14,302947,522,296,1,14,392,392
17,10,2,16,15,303226,525,234,1,15,279,279
17,10,2,17,16,303547,585,185,1,16,321,321
17,10,2,18,17,303971,480,196,1,17,424,424
17,10,2,19,18,304346,426,151,1,18,375,375
17,10,2,20,19,304778,370,215,1,19,432,432
17,10,2,21,20,305066,342,272,1,20,288,288
17,10,2,22,21,305306,340,319,1,21,240,240
17,10,2,23,22,305947,437,416,1,22,641,641
17,10,2,24,23,306619,336,538,1,23,672,672
17,10,2,27,24,307731,419,533,1,24,1112,1112
17,10,2,28,24,308435,736,571,0,26,704,704
17,10,2,29,25,309138,722,625,1,25,703,1407
17,10,2,30,26,309378,733,554,1,26,240,240
