subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
13,1P,1,1,1,30423,687,343,1,1,2150,2150
13,1P,1,3,1,40702,697,332,0,1,10279,10279
13,1P,1,4,2,41478,601,382,1,2,776,11055
13,1P,1,5,3,42718,663,487,1,3,1240,1240
13,1P,1,6,4,43502,786,426,1,4,784,784
13,1,1,1,1,52806,450,282,1,1,1763,1763
13,1,1,2,2,53518,357,214,1,2,712,712
13,1,1,3,3,54327,475,141,1,3,809,809
13,1,1,4,4,55071,631,175,1,4,744,744
13,1,1,5,5,55638,597,293,1,5,567,567
13,1,1,6,6,56232,494,353,1,6,594,594
13,1,1,7,7,57526,594,367,1,7,1294,1294
13,1,1,8,8,58503,727,399,1,8,977,977
13,1,1,9,9,59406,768,300,1,9,903,903
13,1,1,10,10,60262,835,233,1,10,856,856
13,1,1,11,11,61638,1023,147,1,11,1376,1376
13,1,1,12,12,62238,978,262,1,12,600,600
13,1,1,13,13,62815,987,316,1,13,577,577
13,1,1,14,14,64151,993,429,1,14,1336,1336
13,1,1,15,15,64902,959,394,1,15,751,751
13,1,1,16,16,65734,839,367,1,16,832,832
13,1,1,17,17,66646,922,427,1,17,912,912
13,1,1,18,18,67446,881,457,1,18,800,800
13,1,1,19,19,68502,887,588,1,19,1056,1056
13,1,1,20,20,69678,819,562,1,20,1176,1176
13,1,1,21,21,70342,763,553,1,21,664,664
13,1,1,22,22,71134,701,501,1,22,792,792
13,1,1,23,23,72262,644,461,1,23,1128,1128
13,1,1,24,24,72958,652,511,1,24,696,696
13,1,1,25,25,73998,437,603,1,25,1040,1040
13,1,1,26,26,75126,325,636,1,26,1128,1128
13,2P,2,1,1,83998,626,435,1,1,4546,4546
13,2P,2,2,2,86975,753,355,1,2,2977,2977
13,2P,2,3,3,87670,766,498,1,3,695,695
13,2P,2,4,4,88246,703,429,1,4,576,576
13,2,2,1,1,91614,681,507,1,1,1533,1533
13,2,2,2,2,92542,661,385,1,2,928,928
13,2,2,3,3,93767,753,378,1,3,1225,1225
13,2,2,4,4,94814,818,353,1,4,1047,1047
13,2,2,5,5,95822,945,374,1,5,1008,1008
13,2,2,6,6,96407,999,443,1,6,585,585
13,2,2,7,7,97110,988,328,1,7,703,703
13,2,2,8,8,97926,973,214,1,8,816,816
13,2,2,9,9,99966,907,195,1,9,2040,2040
13,2,2,10,10,100767,850,156,1,10,801,801
13,2,2,11,11,103766,798,227,1,11,2999,2999
13,2,2,12,12,106446,670,253,1,12,2680,2680
13,2,2,13,13,108079,645,164,1,13,1633,1633
13,2,2,14,14,108759,537,212,1,14,680,680
13,2,2,15,15,109238,505,117,1,15,479,479
13,2,2,16,16,110095,423,181,1,16,857,857
13,2,2,17,17,111614,512,286,1,17,1519,1519
13,2,2,18,18,113079,473,402,1,18,1465,1465
13,2,2,19,19,115159,428,363,1,19,2080,2080
13,2,2,20,20,116158,381,479,1,20,999,999
13,2,2,21,21,117966,429,580,1,21,1808,1808
13,2,2,22,22,118935,535,527,1,22,969,969
13,2,2,23,23,121407,639,606,1,23,2472,2472
13,2,2,24,24,122318,755,606,1,24,911,911
13,2,2,25,25,123630,818,609,1,25,1312,1312
13,2,2,26,26,124286,836,487,1,26,656,656
13,3P,1,1,1,129006,764,349,1,1,2187,2187
13,3P,1,2,2,129838,618,339,1,2,832,832
13,3P,1,3,3,130448,767,297,1,3,610,610
13,3P,1,4,4,130902,689,302,1,4,454,454
13,3,1,1,1,135231,818,373,1,1,1884,1884
13,3,1,2,2,136054,1018,270,1,2,823,823
13,3,1,3,3,136590,885,251,1,3,536,536
13,3,1,5,4,138286,797,219,1,4,1696,1696
13,3,1,6,5,138846,725,291,1,5,560,560
13,3,1,7,6,139342,628,327,1,6,496,496
13,3,1,8,7,139934,596,287,1,7,592,592
13,3,1,9,8,140791,522,244,1,8,857,857
13,3,1,10,9,141990,409,154,1,9,1199,1199
13,3,1,11,10,142679,338,154,1,10,689,689
