subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
18,0,practice,P,1,2,783,284,P,1,NONE,0,0,26264,1452
18,0,practice,P,2,1,583,284,P,1,NONE,0,0,28771,1453
18,0,practice,P,3,4,783,484,P,1,NONE,0,0,31274,1453
18,0,practice,P,4,2,783,284,P,1,NONE,0,0,33773,1454
18,0,practice,P,5,4,783,484,R,0,NONE,0,1,36273,1453
18,0,practice,P,6,2,783,284,P,1,NONE,0,0,37744,1452
18,0,practice,P,7,2,783,284,P,1,767|598|1|<pressed>,1,1,40242,376
18,0,practice,P,8,4,783,484,P,1,729|590|1|<released>,1,1,40653,77
18,0,practice,P,9,2,783,284,R,0,NONE,0,1,40764,1452
18,0,practice,P,10,4,783,484,P,1,741|582|1|<pressed>,1,1,42237,372
18,1,test,P,1,2,783,284,P,1,752|497|1|<pressed>,1,1,47729,494
18,1,test,P,2,2,783,284,P,1,742|486|1|<pressed>,1,1,49230,425
18,1,test,P,3,4,783,484,R,0,736|481|1|<pressed>,1,0,50731,381
18,1,test,P,4,2,783,284,P,1,736|481|1|<pressed>,1,1,52232,455
18,1,test,P,5,4,783,484,P,1,749|478|1|<pressed>,1,1,53733,682
18,1,test,P,6,1,583,284,R,0,NONE,0,1,55232,1453
18,1,test,P,7,2,783,284,P,1,749|478|1|<pressed>,1,1,56728,360
18,1,test,P,8,4,783,484,P,1,749|477|1|<pressed>,1,1,58229,418
18,1,test,P,9,2,783,284,P,1,749|477|1|<pressed>,1,1,59731,476
18,1,test,P,10,4,783,484,P,1,749|477|1|<pressed>,1,1,61230,515
18,1,test,P,11,3,583,484,P,1,765|467|1|<pressed>,1,1,62728,472
18,1,test,P,12,2,783,284,P,1,766|467|1|<pressed>,1,1,64233,414
18,1,test,P,13,3,583,484,R,0,770|468|1|<pressed>,1,0,65731,383
18,1,test,P,14,1,583,284,P,1,743|584|1|<pressed>,1,1,67230,596
18,1,test,P,15,4,783,484,P,1,717|679|1|<pressed>,1,1,68731,382
18,1,test,P,16,3,583,484,P,1,730|556|1|<pressed>,1,1,70231,410
18,1,test,P,17,4,783,484,R,0,726|545|1|<pressed>,1,0,71731,364
18,1,test,P,18,1,583,284,R,0,726|541|1|<pressed>,1,0,73228,475
18,1,test,P,19,2,783,284,P,1,NONE,0,0,74730,1453
18,1,test,P,20,3,583,484,P,1,NONE,0,0,76231,1453
18,1,test,P,21,4,783,484,P,1,730|540|1|<pressed>,1,1,77732,628
18,1,test,P,22,4,783,484,R,0,NONE,0,1,79232,1454
18,1,test,P,23,3,583,484,R,0,730|540|1|<pressed>,1,0,80733,394
18,1,test,P,24,4,783,484,R,0,750|547|1|<pressed>,1,0,82231,528
18,1,test,P,25,4,783,484,P,1,740|564|1|<pressed>,1,1,83731,615
18,1,test,P,26,1,583,284,P,1,736|566|1|<pressed>,1,1,85232,439
18,1,test,P,27,3,583,484,R,0,736|567|1|<pressed>,1,0,86732,371
18,1,test,P,28,4,783,484,P,1,734|573|1|<pressed>,1,1,88233,665
18,1,test,P,29,3,583,484,P,1,729|577|1|<pressed>,1,1,89733,529
18,1,test,P,30,3,583,484,P,1,727|577|1|<pressed>,1,1,91232,455
18,1,test,P,31,1,583,284,P,1,726|577|1|<pressed>,1,1,92732,444
18,1,test,P,32,3,583,484,P,1,726|577|1|<pressed>,1,1,94230,457
18,1,test,P,33,4,783,484,P,1,725|578|1|<pressed>,1,1,95732,467
18,1,test,P,34,4,783,484,P,1,725|578|1|<pressed>,1,1,97231,577
18,1,test,P,35,3,583,484,P,1,721|571|1|<pressed>,1,1,98729,367
18,1,test,P,36,2,783,284,P,1,721|571|1|<pressed>,1,1,100229,419
18,1,test,P,37,2,783,284,P,1,718|569|1|<pressed>,1,1,101731,325
18,1,test,P,38,1,583,284,P,1,717|569|1|<pressed>,1,1,103229,362
18,1,test,P,39,2,783,284,P,1,717|569|1|<pressed>,1,1,104731,349
18,1,test,P,40,2,783,284,P,1,720|566|1|<pressed>,1,1,106231,377
18,1,test,P,41,3,583,484,P,1,719|564|1|<pressed>,1,1,107728,447
18,1,test,P,42,3,583,484,P,1,726|559|1|<pressed>,1,1,109232,343
18,1,test,P,43,1,583,284,P,1,712|565|1|<pressed>,1,1,110732,372
18,1,test,P,44,4,783,484,P,1,699|574|1|<pressed>,1,1,112230,361
18,1,test,P,45,4,783,484,P,1,699|574|1|<pressed>,1,1,113731,420
18,1,test,P,46,4,783,484,R,0,NONE,0,1,115231,1454
18,1,test,P,47,4,783,484,P,1,699|574|1|<pressed>,1,1,116731,493
18,1,test,P,48,1,583,284,R,0,703|573|1|<pressed>,1,0,118231,401
18,1,test,P,49,4,783,484,P,1,703|573|1|<pressed>,1,1,119729,375
18,1,test,P,50,4,783,484,P,1,705|573|1|<pressed>,1,1,121230,562
18,1,test,P,51,4,783,484,P,1,705|577|1|<pressed>,1,1,122729,350
18,1,test,P,52,1,583,284,P,1,700|577|1|<pressed>,1,1,124233,470
18,1,test,P,53,3,583,484,P,1,704|577|1|<pressed>,1,1,125728,455
18,1,test,P,54,2,783,284,P,1,688|574|1|<pressed>,1,1,127229,355
18,1,test,P,55,2,783,284,P,1,693|572|1|<pressed>,1,1,128731,397
18,1,test,P,56,2,783,284,P,1,695|572|1|<pressed>,1,1,130229,377
18,1,test,P,57,4,783,484,P,1,696|572|1|<pressed>,1,1,131730,517
18,1,test,P,58,2,783,284,P,1,701|570|1|<pressed>,1,1,133231,463
18,1,test,P,59,2,783,284,R,0,700|571|1|<pressed>,1,0,134733,379
18,1,test,P,60,2,783,284,P,1,700|572|1|<pressed>,1,1,136229,493
18,1,test,P,61,3,583,484,P,1,699|574|1|<pressed>,1,1,137730,477
18,1,test,P,62,1,583,284,P,1,695|570|1|<pressed>,1,1,139229,386
18,1,test,P,63,1,583,284,R,0,695|570|1|<pressed>,1,0,140731,371
18,1,test,P,64,1,583,284,P,1,692|565|1|<pressed>,1,1,142229,577
18,1,test,P,65,4,783,484,R,0,NONE,0,1,143731,1452
18,1,test,P,66,3,583,484,R,0,NONE,0,1,145232,1452
18,1,test,P,67,4,783,484,R,0,NONE,0,1,146733,1454
18,1,test,P,68,4,783,484,R,0,NONE,0,1,148231,1452
18,1,test,P,69,4,783,484,P,1,704|543|1|<pressed>,1,1,149732,563
18,1,test,P,70,3,583,484,P,1,705|537|1|<pressed>,1,1,151231,577
18,1,test,P,71,2,783,284,P,1,707|537|1|<pressed>,1,1,152730,340
18,1,test,P,72,4,783,484,P,1,689|532|1|<pressed>,1,1,154230,531
18,1,test,P,73,1,583,284,P,1,689|532|1|<pressed>,1,1,155730,519
18,1,test,P,74,3,583,484,R,0,688|532|1|<pressed>,1,0,157231,383
18,1,test,P,75,3,583,484,P,1,688|535|1|<pressed>,1,1,158731,574
18,1,test,P,76,3,583,484,P,1,688|536|1|<pressed>,1,1,160232,422
18,1,test,P,77,3,583,484,R,0,NONE,0,1,161731,1453
18,1,test,P,78,2,783,284,P,1,688|538|1|<pressed>,1,1,163230,578
18,1,test,P,79,3,583,484,P,1,690|538|1|<pressed>,1,1,164732,466
18,1,test,P,80,4,783,484,P,1,586|492|1|<pressed>,1,1,166231,560
18,1,test,P,81,2,783,284,P,1,630|464|1|<pressed>,1,1,167731,388
18,1,test,P,82,4,783,484,P,1,633|471|1|<pressed>,1,1,169232,406
18,1,test,P,83,2,783,284,P,1,622|478|1|<pressed>,1,1,170731,580
18,1,test,P,84,2,783,284,P,1,629|482|1|<pressed>,1,1,172231,458
18,1,test,P,85,1,583,284,R,0,NONE,0,1,173731,1452
18,1,test,P,86,1,583,284,P,1,602|498|1|<pressed>,1,1,175231,618
18,1,test,P,87,1,583,284,P,1,593|464|1|<pressed>,1,1,176729,486
18,1,test,P,88,3,583,484,R,0,NONE,0,1,178232,1453
18,1,test,P,89,2,783,284,P,1,604|460|1|<pressed>,1,1,179730,724
18,1,test,P,90,4,783,484,P,1,603|453|1|<pressed>,1,1,181232,360
18,1,test,P,91,2,783,284,P,1,611|451|1|<pressed>,1,1,182730,404
18,1,test,P,92,1,583,284,P,1,619|454|1|<pressed>,1,1,184231,384
18,1,test,P,93,3,583,484,P,1,627|455|1|<pressed>,1,1,185731,396
18,1,test,P,94,1,583,284,P,1,629|455|1|<pressed>,1,1,187231,369
18,1,test,P,95,3,583,484,P,1,629|455|1|<pressed>,1,1,188734,368
18,1,test,P,96,4,783,484,P,1,633|477|1|<pressed>,1,1,190232,385
18,1,test,P,97,3,583,484,P,1,635|465|1|<pressed>,1,1,191732,314
18,1,test,P,98,1,583,284,P,1,635|465|1|<pressed>,1,1,193231,367
18,1,test,P,99,1,583,284,R,0,632|465|1|<pressed>,1,0,194731,468
18,1,test,P,100,1,583,284,R,0,NONE,0,1,196232,1453
18,1,test,P,101,1,583,284,P,1,586|469|1|<pressed>,1,1,197731,629
18,1,test,P,102,1,583,284,P,1,551|439|1|<pressed>,1,1,199235,421
18,1,test,P,103,2,783,284,R,0,NONE,0,1,200733,1452
18,1,test,P,104,2,783,284,P,1,554|434|1|<pressed>,1,1,202233,597
18,1,test,P,105,3,583,484,P,1,549|433|1|<pressed>,1,1,203729,679
