subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
6,1P,1,1,1,75782,742,475,1,1,3405,3405
6,1P,1,2,2,81023,685,373,1,2,5241,5241
6,1P,1,3,3,81863,606,440,1,3,840,840
6,1P,1,4,4,82831,770,384,1,4,968,968
6,1,1,1,1,89263,940,367,1,1,1698,1698
6,1,1,2,2,90367,913,293,1,2,1104,1104
6,1,1,3,3,91215,1011,249,1,3,848,848
6,1,1,4,4,92087,981,160,1,4,872,872
6,1,1,5,5,93038,813,178,1,5,951,951
6,1,1,6,6,93758,758,216,1,6,720,720
6,1,1,7,7,94447,701,245,1,7,689,689
6,1,1,8,8,95183,654,214,1,8,736,736
6,1,1,9,9,95807,542,247,1,9,624,624
6,1,1,10,10,96311,463,211,1,10,504,504
6,1,1,11,11,97159,484,341,1,11,848,848
6,1,1,12,12,97711,414,388,1,12,552,552
6,1,1,13,13,98383,441,445,1,13,672,672
6,1,1,14,14,99926,470,579,1,14,1543,1543
6,1,1,15,15,100447,601,358,1,15,521,521
6,1,1,17,16,101831,708,351,1,16,1384,1384
6,1,1,18,17,102750,787,434,1,17,919,919
6,1,1,19,18,103559,639,485,1,18,809,809
6,1,1,20,19,104158,603,535,1,19,599,599
6,1,1,21,20,105270,695,613,1,20,1112,1112
6,1,1,22,21,105879,832,499,1,21,609,609
6,1,1,23,22,106879,859,593,1,22,1000,1000
6,1,1,24,23,107583,931,600,1,23,704,704
6,1,1,25,24,108031,996,558,1,24,448,448
6,1,1,26,25,108487,1002,472,1,25,456,456
6,1,1,27,26,109023,903,446,1,26,536,536
6,2P,2,1,1,116735,721,366,1,1,4013,4013
6,2P,2,2,1,117919,619,445,0,3,1184,1184
6,2P,2,3,2,120959,647,369,1,2,3040,4224
6,2P,2,4,2,121950,705,452,0,4,991,991
6,2P,2,5,2,136271,718,373,0,1,14321,15312
6,2P,2,7,3,137551,617,427,1,3,1280,16592
6,2P,2,8,4,138831,719,443,1,4,1280,1280
6,2,2,1,1,153015,480,358,1,1,4818,4818
6,2,2,2,2,153671,570,407,1,2,656,656
6,2,2,3,3,154902,634,421,1,3,1231,1231
6,2,2,4,4,155303,690,422,1,4,401,401
6,2,2,5,5,156976,678,358,1,5,1673,1673
6,2,2,6,6,157551,704,270,1,6,575,575
6,2,2,7,7,162223,800,300,1,7,4672,4672
6,2,2,8,8,163679,773,608,1,8,1456,1456
6,2,2,9,9,165935,845,599,1,9,2256,2256
6,2,2,10,10,166671,920,483,1,10,736,736
6,2,2,11,10,175295,955,293,0,12,8624,8624
6,2,2,13,11,177638,882,408,1,11,2343,10967
6,2,2,14,12,179111,940,289,1,12,1473,1473
6,2,2,15,13,180031,961,213,1,13,920,920
6,2,2,16,14,182127,902,190,1,14,2096,2096
6,2,2,17,15,182663,866,229,1,15,536,536
6,2,2,18,16,185623,761,231,1,16,2960,2960
6,2,2,19,17,186351,655,167,1,17,728,728
6,2,2,20,18,187631,520,176,1,18,1280,1280
6,2,2,21,19,188095,444,142,1,19,464,464
6,2,2,22,20,191631,409,275,1,20,3536,3536
6,2,2,23,21,193351,409,355,1,21,1720,1720
6,2,2,24,22,194527,368,342,1,22,1176,1176
6,2,2,25,23,195374,367,452,1,23,847,847
6,2,2,26,24,202407,411,522,1,24,7033,7033
6,2,2,27,25,203831,515,564,1,25,1424,1424
6,2,2,28,26,204527,438,472,1,26,696,696
