subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
202424,0,practice,P,1,3,583,484,P,1,NONE,0,0,30513,1452
202424,0,practice,P,2,3,583,484,P,1,349|626|1|<pressed>,1,1,33052,1305
202424,0,practice,P,3,4,783,484,R,0,357|644|1|<released>,1,0,34392,92
202424,0,practice,P,4,2,783,284,P,1,342|657|1|<pressed>,1,1,35602,594
202424,0,practice,P,5,3,583,484,P,1,342|655|1|<pressed>,1,1,36511,805
202424,0,practice,P,6,3,583,484,R,0,342|655|1|<pressed>,1,0,38009,370
202424,0,practice,P,7,2,783,284,P,1,342|655|1|<pressed>,1,1,39522,258
202424,0,practice,P,8,4,783,484,P,1,342|655|1|<pressed>,1,1,41007,356
202424,0,practice,P,9,3,583,484,P,1,342|655|1|<pressed>,1,1,42510,413
202424,0,practice,P,10,4,783,484,P,1,342|655|1|<pressed>,1,1,44009,354
202424,1,test,P,1,3,583,484,P,1,352|674|1|<pressed>,1,1,59308,599
202424,1,test,P,2,3,583,484,P,1,352|674|1|<pressed>,1,1,60809,540
202424,1,test,P,3,1,583,284,P,1,352|674|1|<pressed>,1,1,62309,462
202424,1,test,P,4,3,583,484,P,1,352|674|1|<pressed>,1,1,63805,359
202424,1,test,P,5,3,583,484,P,1,352|674|1|<pressed>,1,1,65312,435
202424,1,test,P,6,3,583,484,P,1,352|674|1|<pressed>,1,1,66811,329
202424,1,test,P,7,1,583,284,P,1,352|674|1|<pressed>,1,1,68306,282
202424,1,test,P,8,2,783,284,P,1,352|674|1|<pressed>,1,1,69811,289
202424,1,test,P,9,4,783,484,P,1,352|674|1|<pressed>,1,1,71309,278
202424,1,test,P,10,4,783,484,P,1,352|674|1|<pressed>,1,1,72812,295
202424,1,test,P,11,2,783,284,P,1,353|675|1|<pressed>,1,1,74305,274
202424,1,test,P,12,4,783,484,R,0,353|675|1|<pressed>,1,0,75804,319
202424,1,test,P,13,2,783,284,P,1,353|675|1|<pressed>,1,1,77307,440
202424,1,test,P,14,4,783,484,P,1,353|675|1|<pressed>,1,1,78806,325
202424,1,test,P,15,4,783,484,P,1,353|675|1|<pressed>,1,1,80311,308
202424,1,test,P,16,1,583,284,P,1,353|675|1|<pressed>,1,1,81807,388
