Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.4966666666666667,{}
RandomForestClassifier,0.6133333333333333,"{'criterion': 'gini', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 10}"
KNeighborsClassifier,0.6183333333333334,"{'n_neighbors': 1, 'p': 2}"
LogisticRegression,0.55,"{'C': 1.5, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6833333333333333,"{'C': 1.5, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.7350000000000001,"{'activation': 'relu', 'hidden_layer_sizes': (50, 50), 'max_iter': 500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5349999999999999,"{'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
