subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
25,1,P,-1,1,59060,60025,965,965,1,803,495
25,1,P,-1,2,59060,60570,1510,294,3,953,390
25,1,P,-1,3,59060,61354,2294,534,5,833,300
25,1,P,-2,1,67811,68386,575,575,2,503,465
25,1,P,-2,2,67811,68947,1136,311,4,623,360
25,1,P,-2,3,67811,69649,1838,451,8,638,90
25,1,P,-3,1,75940,76666,726,726,6,998,210
25,1,P,-3,2,75940,77441,1501,525,7,458,180
25,1,P,-3,3,75940,78121,2181,429,9,818,120
25,1,T,1,1,86239,87986,1747,1747,8,638,90
25,1,T,1,2,86239,88923,2684,686,5,833,300
25,1,T,2,1,94389,95529,1140,1140,6,998,210
25,1,T,2,2,94389,96466,2077,686,4,623,360
25,1,T,3,1,102932,103626,694,694,4,623,360
25,1,T,3,2,102932,104697,1765,821,7,458,180
25,1,T,3,3,102932,105266,2334,318,2,503,465
25,1,T,4,1,111596,112866,1270,1270,8,638,90
25,1,T,4,2,111596,113995,2399,878,1,803,495
25,1,T,4,3,111596,114490,2894,244,5,833,300
25,1,T,5,1,121812,123042,1230,1230,3,953,390
25,1,T,5,2,121812,123794,1982,502,4,623,360
25,1,T,5,3,121812,124931,3119,887,1,803,495
25,1,T,5,4,121812,126001,4189,819,7,458,180
25,1,T,6,1,133804,134506,702,702,6,998,210
25,1,T,6,2,133804,135178,1374,422,1,803,495
25,1,T,6,3,133804,135722,1918,294,5,833,300
25,1,T,6,4,133804,136530,2726,558,8,638,90
25,1,T,7,1,145116,145995,879,879,5,833,300
25,1,T,7,2,145116,146762,1646,517,2,503,465
25,1,T,7,3,145116,147321,2205,308,1,803,495
25,1,T,7,4,145116,148057,2941,485,8,638,90
25,1,T,7,5,145116,148537,3421,229,6,998,210
25,1,T,8,1,157524,158218,694,694,4,623,360
25,1,T,8,2,157524,158891,1367,423,2,503,465
25,1,T,8,3,157524,159522,1998,381,7,458,180
25,1,T,8,4,157524,160426,2902,654,3,953,390
25,1,T,8,5,157524,161050,3526,374,1,803,495
25,1,T,9,1,170191,172513,2322,2322,3,953,390
25,1,T,9,2,170191,173234,3043,470,9,818,120
25,1,T,9,3,170191,174194,4003,710,2,503,465
25,1,T,9,4,170191,175242,5051,798,4,623,360
25,1,T,9,5,170191,176257,6066,765,8,638,90
25,1,T,10,1,186685,187698,1013,1013,3,953,390
25,1,T,10,2,186685,189058,2373,1109,7,458,180
25,1,T,10,3,186685,189729,3044,421,8,638,90
25,1,T,10,4,186685,190434,3749,454,2,503,465
25,1,T,10,5,186685,191449,4764,765,9,818,120
25,1,T,10,6,186685,192146,5461,446,4,623,360
25,1,T,11,1,202861,203850,989,989,9,818,120
25,1,T,11,2,202861,204785,1924,684,1,803,495
25,1,T,11,3,202861,205322,2461,286,5,833,300
25,1,T,11,4,202861,206545,3684,973,7,458,180
25,1,T,11,5,202861,207489,4628,693,8,638,90
25,1,T,11,6,202861,208329,5468,589,2,503,465
25,1,T,11,7,202861,208745,5884,165,4,623,360
25,1,T,12,1,218924,219585,661,661,5,833,300
25,1,T,12,2,218924,220273,1349,438,7,458,180
25,1,T,12,3,218924,220906,1982,383,9,818,120
25,1,T,12,4,218924,221609,2685,453,2,503,465
25,1,T,12,5,218924,222537,3613,678,8,638,90
25,1,T,12,6,218924,223257,4333,469,4,623,360
25,1,T,12,7,218924,223914,4990,406,6,998,210
25,1,T,13,1,235683,236490,807,807,5,833,300
25,1,T,13,2,235683,237121,1438,381,8,638,90
25,1,T,13,3,235683,238971,3288,1599,1,803,495
25,1,T,13,4,235683,239569,3886,347,9,818,120
25,1,T,13,5,235683,240289,4606,469,2,503,465
25,1,T,13,6,235683,240698,5015,158,4,623,360
25,1,T,13,7,235683,241354,5671,406,6,998,210
25,1,T,13,8,235683,242026,6343,422,7,458,180
25,1,T,14,1,253406,253987,581,581,5,833,300
25,1,T,14,2,253406,254385,979,148,9,818,120
25,1,T,14,3,253406,254882,1476,247,3,953,390
25,1,T,14,4,253406,255265,1859,132,6,998,210
25,1,T,14,5,253406,256994,3588,1478,7,458,180
25,1,T,14,6,253406,257922,4516,677,2,503,465
25,1,T,14,7,253406,258434,5028,261,4,623,360
25,1,T,14,8,253406,259498,6092,814,3,953,390
25,1,T,15,1,271892,272859,967,967,5,833,300
25,1,T,15,2,271892,273801,1909,692,3,953,390
25,1,T,15,3,271892,274482,2590,430,8,638,90
25,1,T,15,4,271892,274971,3079,239,7,458,180
25,1,T,15,5,271892,275754,3862,532,1,803,495
25,1,T,15,6,271892,276562,4670,558,2,503,465
25,1,T,15,7,271892,277321,5429,509,4,623,360
25,1,T,15,8,271892,278018,6126,446,6,998,210
25,1,T,16,1,290460,291490,1030,1030,4,623,360
25,1,T,16,2,290460,291923,1463,183,2,503,465
25,1,T,16,3,290460,292514,2054,341,6,998,210
25,1,T,16,4,290460,293170,2710,406,8,638,90
25,1,T,16,5,290460,293754,3294,334,1,803,495
25,1,T,16,6,290460,294458,3998,454,7,458,180
25,1,T,16,7,290460,295506,5046,798,3,953,390
25,1,T,16,8,290460,296114,5654,357,5,833,300
