subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
19,0,practice,P,1,1,583,284,P,1,NONE,0,0,11073,1450
19,0,practice,P,2,1,583,284,P,1,309|0|1|<pressed>,1,1,13529,480
19,0,practice,P,3,1,583,284,P,1,309|0|1|<released>,1,1,14071,34
19,0,practice,P,4,4,783,484,P,1,309|0|1|<pressed>,1,1,15572,477
19,0,practice,P,5,4,783,484,P,1,309|0|1|<pressed>,1,1,17072,377
19,0,practice,P,6,2,783,284,R,0,309|0|1|<pressed>,1,0,18572,367
19,0,practice,P,7,1,583,284,P,1,NONE,0,0,20072,1450
19,0,practice,P,8,3,583,484,P,1,NONE,0,0,22528,1450
19,0,practice,P,9,1,583,284,R,0,NONE,0,1,24984,1450
19,0,practice,P,10,4,783,484,P,1,413|63|1|<pressed>,1,1,26436,390
19,1,test,P,1,2,783,284,P,1,1|11|1|<pressed>,1,1,33637,502
19,1,test,P,2,4,783,484,P,1,1|11|1|<pressed>,1,1,35136,441
19,1,test,P,3,4,783,484,P,1,0|10|1|<pressed>,1,1,36636,486
19,1,test,P,4,3,583,484,P,1,0|10|1|<pressed>,1,1,38136,385
19,1,test,P,5,1,583,284,P,1,0|10|1|<pressed>,1,1,39635,406
19,1,test,P,6,4,783,484,P,1,0|10|1|<pressed>,1,1,41136,377
19,1,test,P,7,3,583,484,P,1,0|10|1|<pressed>,1,1,42636,365
19,1,test,P,8,2,783,284,P,1,0|10|1|<pressed>,1,1,44136,393
19,1,test,P,9,1,583,284,P,1,0|10|1|<pressed>,1,1,45636,342
19,1,test,P,10,3,583,484,P,1,0|10|1|<pressed>,1,1,47136,345
19,1,test,P,11,2,783,284,P,1,6|18|1|<pressed>,1,1,48636,413
19,1,test,P,12,4,783,484,R,0,6|18|1|<pressed>,1,0,50136,337
19,1,test,P,13,3,583,484,R,0,6|18|1|<pressed>,1,0,51636,350
19,1,test,P,14,3,583,484,P,1,6|18|1|<pressed>,1,1,53136,393
19,1,test,P,15,4,783,484,R,0,4|16|1|<pressed>,1,0,54635,414
19,1,test,P,16,3,583,484,P,1,4|16|1|<pressed>,1,1,56136,449
19,1,test,P,17,4,783,484,P,1,4|16|1|<pressed>,1,1,57635,422
19,1,test,P,18,1,583,284,P,1,4|16|1|<pressed>,1,1,59136,529
19,1,test,P,19,1,583,284,R,0,2|15|1|<pressed>,1,0,60636,525
19,1,test,P,20,4,783,484,P,1,2|15|1|<pressed>,1,1,62136,417
19,1,test,P,21,1,583,284,P,1,2|15|1|<pressed>,1,1,63635,518
19,1,test,P,22,1,583,284,P,1,0|15|1|<pressed>,1,1,65136,369
19,1,test,P,23,3,583,484,P,1,0|15|1|<pressed>,1,1,66635,414
19,1,test,P,24,3,583,484,R,0,NONE,0,1,68136,1450
19,1,test,P,25,1,583,284,P,1,0|15|1|<pressed>,1,1,69636,422
19,1,test,P,26,2,783,284,R,0,NONE,0,1,71136,1450
19,1,test,P,27,2,783,284,P,1,0|15|1|<pressed>,1,1,72636,397
19,1,test,P,28,2,783,284,P,1,0|13|1|<pressed>,1,1,74136,433
19,1,test,P,29,4,783,484,P,1,0|13|1|<pressed>,1,1,75636,517
19,1,test,P,30,4,783,484,P,1,0|13|1|<pressed>,1,1,77136,393
19,1,test,P,31,3,583,484,R,0,0|13|1|<pressed>,1,0,78636,493
19,1,test,P,32,2,783,284,R,0,NONE,0,1,80136,1450
19,1,test,P,33,4,783,484,P,1,0|6|1|<pressed>,1,1,81635,351
19,1,test,P,34,3,583,484,P,1,0|6|1|<pressed>,1,1,83136,433
