subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
27,0,practice,P,1,2,783,284,P,1,NONE,0,0,20817,1450
27,0,practice,P,2,3,583,484,P,1,NONE,0,0,23279,1451
27,0,practice,P,3,3,583,484,R,0,NONE,0,1,25736,1450
27,0,practice,P,4,4,783,484,R,0,NONE,0,1,27188,1450
27,0,practice,P,5,3,583,484,P,1,NONE,0,0,28641,1450
27,0,practice,P,6,2,783,284,P,1,594|11|1|<pressed>,1,1,31097,425
27,0,practice,P,7,4,783,484,P,1,596|11|1|<released>,1,1,31527,122
27,0,practice,P,8,2,783,284,P,1,NONE,0,0,31654,1450
27,0,practice,P,9,4,783,484,P,1,599|11|1|<pressed>,1,1,34109,525
27,0,practice,P,10,4,783,484,P,1,602|13|1|<released>,1,1,34636,109
27,1,test,P,1,3,583,484,P,1,0|767|1|<pressed>,1,1,47012,534
27,1,test,P,2,4,783,484,P,1,0|767|1|<pressed>,1,1,48512,505
27,1,test,P,3,3,583,484,P,1,0|767|1|<pressed>,1,1,50011,567
27,1,test,P,4,4,783,484,R,0,NONE,0,1,51512,1450
27,1,test,P,5,1,583,284,P,1,0|767|1|<pressed>,1,1,53012,414
27,1,test,P,6,2,783,284,P,1,0|767|1|<pressed>,1,1,54512,426
27,1,test,P,7,4,783,484,P,1,0|767|1|<pressed>,1,1,56012,542
27,1,test,P,8,4,783,484,P,1,0|767|1|<pressed>,1,1,57512,561
27,1,test,P,9,3,583,484,P,1,0|767|1|<pressed>,1,1,59012,478
27,1,test,P,10,3,583,484,P,1,0|767|1|<pressed>,1,1,60512,370
27,1,test,P,11,3,583,484,P,1,0|767|1|<pressed>,1,1,62011,358
27,1,test,P,12,2,783,284,P,1,0|767|1|<pressed>,1,1,63512,362
27,1,test,P,13,1,583,284,P,1,0|767|1|<pressed>,1,1,65011,358
27,1,test,P,14,3,583,484,R,0,0|767|1|<pressed>,1,0,66512,434
27,1,test,P,15,1,583,284,P,1,0|767|1|<pressed>,1,1,68012,462
27,1,test,P,16,1,583,284,P,1,0|767|1|<pressed>,1,1,69512,537
27,1,test,P,17,3,583,484,P,1,0|767|1|<pressed>,1,1,71011,479
27,1,test,P,18,2,783,284,P,1,0|767|1|<pressed>,1,1,72512,466
27,1,test,P,19,2,783,284,P,1,0|767|1|<pressed>,1,1,74012,446
27,1,test,P,20,4,783,484,P,1,0|767|1|<pressed>,1,1,75512,442
27,1,test,P,21,1,583,284,P,1,0|767|1|<pressed>,1,1,77011,511
27,1,test,P,22,2,783,284,P,1,0|767|1|<pressed>,1,1,78512,890
27,1,test,P,23,3,583,484,P,1,0|767|1|<pressed>,1,1,80012,349
27,1,test,P,24,3,583,484,P,1,0|767|1|<pressed>,1,1,81512,338
27,1,test,P,25,4,783,484,P,1,0|767|1|<pressed>,1,1,83012,398
27,1,test,P,26,1,583,284,P,1,0|767|1|<pressed>,1,1,84512,442
27,1,test,P,27,1,583,284,P,1,0|767|1|<pressed>,1,1,86011,391
27,1,test,P,28,4,783,484,P,1,0|767|1|<pressed>,1,1,87512,482
27,1,test,P,29,2,783,284,P,1,0|767|1|<pressed>,1,1,89012,406
27,1,test,P,30,1,583,284,P,1,0|767|1|<pressed>,1,1,90512,314
27,1,test,P,31,4,783,484,R,0,NONE,0,1,92012,1450
27,1,test,P,32,1,583,284,R,0,NONE,0,1,93512,1450
27,1,test,P,33,1,583,284,R,0,0|767|1|<pressed>,1,0,95012,462
27,1,test,P,34,2,783,284,P,1,0|767|1|<pressed>,1,1,96512,450
27,1,test,P,35,4,783,484,P,1,0|767|1|<pressed>,1,1,98012,446
27,1,test,P,36,1,583,284,P,1,0|767|1|<pressed>,1,1,99512,450
27,1,test,P,37,3,583,484,P,1,3|767|1|<pressed>,1,1,101011,527
27,1,test,P,38,4,783,484,R,0,NONE,0,1,102512,1450
27,1,test,P,39,4,783,484,P,1,3|767|1|<pressed>,1,1,104012,638
27,1,test,P,40,2,783,284,P,1,3|767|1|<pressed>,1,1,105512,354
27,1,test,P,41,2,783,284,P,1,3|767|1|<pressed>,1,1,107012,341
27,1,test,P,42,3,583,484,R,0,NONE,0,1,108512,1450
27,1,test,P,43,3,583,484,P,1,3|767|1|<pressed>,1,1,110011,447
27,1,test,P,44,2,783,284,R,0,3|767|1|<pressed>,1,0,111512,418
27,1,test,P,45,1,583,284,R,0,NONE,0,1,113012,1450
27,1,test,P,46,4,783,484,P,1,3|767|1|<pressed>,1,1,114512,633
27,1,test,P,47,2,783,284,P,1,3|767|1|<pressed>,1,1,116011,391
27,1,test,P,48,3,583,484,P,1,3|767|1|<pressed>,1,1,117512,418
27,1,test,P,49,1,583,284,P,1,3|767|1|<pressed>,1,1,119012,502
27,1,test,P,50,3,583,484,P,1,3|767|1|<pressed>,1,1,120512,434
27,1,test,P,51,2,783,284,P,1,3|767|1|<pressed>,1,1,122011,334
27,1,test,P,52,1,583,284,P,1,3|767|1|<pressed>,1,1,123512,378
27,1,test,P,53,4,783,484,R,0,NONE,0,1,125011,1450
27,1,test,P,54,4,783,484,P,1,3|767|1|<pressed>,1,1,126512,474
27,1,test,P,55,4,783,484,P,1,3|767|1|<pressed>,1,1,128011,350
27,1,test,P,56,4,783,484,P,1,3|767|1|<pressed>,1,1,129512,362
27,1,test,P,57,1,583,284,R,0,NONE,0,1,131012,1450
27,1,test,P,58,4,783,484,P,1,3|767|1|<pressed>,1,1,132512,474
27,1,test,P,59,3,583,484,P,1,3|767|1|<pressed>,1,1,134011,471
27,1,test,P,60,2,783,284,P,1,3|767|1|<pressed>,1,1,135512,386
27,1,test,P,61,4,783,484,R,0,NONE,0,1,137013,1450
27,1,test,P,62,2,783,284,P,1,3|767|1|<pressed>,1,1,138512,521
27,1,test,P,63,2,783,284,P,1,3|767|1|<pressed>,1,1,140011,407
27,1,test,P,64,4,783,484,P,1,3|767|1|<pressed>,1,1,141512,529
27,1,test,P,65,3,583,484,P,1,3|767|1|<pressed>,1,1,143011,471
27,1,test,P,66,2,783,284,P,1,3|767|1|<pressed>,1,1,144512,426
27,1,test,P,67,4,783,484,P,1,3|767|1|<pressed>,1,1,146011,391
27,1,test,P,68,2,783,284,P,1,3|767|1|<pressed>,1,1,147512,497
27,1,test,P,69,1,583,284,P,1,3|767|1|<pressed>,1,1,149011,495
27,1,test,P,70,4,783,484,R,0,NONE,0,1,150512,1450
27,1,test,P,71,3,583,484,R,0,3|767|1|<pressed>,1,0,152011,471
27,1,test,P,72,2,783,284,P,1,3|767|1|<pressed>,1,1,153512,442
27,1,test,P,73,2,783,284,P,1,3|767|1|<pressed>,1,1,155012,494
27,1,test,P,74,1,583,284,R,0,NONE,0,1,156512,1450
27,1,test,P,75,3,583,484,P,1,3|767|1|<pressed>,1,1,158011,503
27,1,test,P,76,2,783,284,P,1,3|767|1|<pressed>,1,1,159512,450
27,1,test,P,77,4,783,484,P,1,3|767|1|<pressed>,1,1,161011,503
27,1,test,P,78,1,583,284,R,0,NONE,0,1,162512,1450
27,1,test,P,79,4,783,484,R,0,NONE,0,1,164011,1450
27,1,test,P,80,4,783,484,P,1,3|767|1|<pressed>,1,1,165512,426
27,1,test,P,81,3,583,484,R,0,3|767|1|<pressed>,1,0,167012,398
27,1,test,P,82,1,583,284,P,1,3|767|1|<pressed>,1,1,168512,466
27,1,test,P,83,1,583,284,P,1,3|767|1|<pressed>,1,1,170012,566
27,1,test,P,84,3,583,484,P,1,3|767|1|<pressed>,1,1,171512,458
27,1,test,P,85,1,583,284,P,1,3|767|1|<pressed>,1,1,173012,454
27,1,test,P,86,4,783,484,P,1,3|767|1|<pressed>,1,1,174512,497
27,1,test,P,87,2,783,284,R,0,NONE,0,1,176011,1450
27,1,test,P,88,1,583,284,P,1,3|767|1|<pressed>,1,1,177512,482
27,1,test,P,89,3,583,484,P,1,3|767|1|<pressed>,1,1,179011,655
27,1,test,P,90,4,783,484,P,1,0|767|1|<pressed>,1,1,180512,537
27,1,test,P,91,2,783,284,P,1,0|767|1|<pressed>,1,1,182012,430
27,1,test,P,92,2,783,284,P,1,0|767|1|<pressed>,1,1,183512,418
27,1,test,P,93,1,583,284,P,1,0|767|1|<pressed>,1,1,185011,423
27,1,test,P,94,4,783,484,P,1,0|767|1|<pressed>,1,1,186512,466
27,1,test,P,95,2,783,284,P,1,0|767|1|<pressed>,1,1,188012,414
27,1,test,P,96,3,583,484,P,1,0|767|1|<pressed>,1,1,189512,362
27,1,test,P,97,1,583,284,P,1,0|767|1|<pressed>,1,1,191012,438
27,1,test,P,98,1,583,284,P,1,0|767|1|<pressed>,1,1,192512,450
27,1,test,P,99,4,783,484,P,1,0|767|1|<pressed>,1,1,194011,575
27,1,test,P,100,1,583,284,P,1,0|767|1|<pressed>,1,1,195512,362
27,1,test,P,101,4,783,484,P,1,0|767|1|<pressed>,1,1,197011,374
27,1,test,P,102,2,783,284,P,1,0|767|1|<pressed>,1,1,198512,458
27,1,test,P,103,2,783,284,P,1,0|767|1|<pressed>,1,1,200011,374
27,1,test,P,104,1,583,284,P,1,0|767|1|<pressed>,1,1,201512,482
27,1,test,P,105,3,583,484,P,1,0|767|1|<pressed>,1,1,203011,415
27,1,test,P,106,4,783,484,P,1,0|767|1|<pressed>,1,1,204512,474
27,1,test,P,107,2,783,284,P,1,0|767|1|<pressed>,1,1,206011,383
27,1,test,P,108,2,783,284,P,1,0|767|1|<pressed>,1,1,207512,394
27,1,test,P,109,4,783,484,P,1,0|767|1|<pressed>,1,1,209011,439
27,1,test,P,110,1,583,284,P,1,0|767|1|<pressed>,1,1,210512,410
27,1,test,P,111,2,783,284,P,1,0|767|1|<pressed>,1,1,212012,349
27,1,test,P,112,3,583,484,P,1,0|767|1|<pressed>,1,1,213512,362
27,1,test,P,113,2,783,284,P,1,0|767|1|<pressed>,1,1,215011,447
27,1,test,P,114,2,783,284,R,0,0|767|1|<pressed>,1,0,216512,370
27,1,test,P,115,1,583,284,P,1,0|767|1|<pressed>,1,1,218011,463
27,1,test,P,116,2,783,284,P,1,0|767|1|<pressed>,1,1,219512,442
27,1,test,P,117,1,583,284,P,1,0|767|1|<pressed>,1,1,221011,791
27,1,test,P,118,2,783,284,R,0,0|767|1|<pressed>,1,0,222512,346
27,1,test,P,119,2,783,284,R,0,NONE,0,1,224011,1450
27,1,test,P,120,3,583,484,R,0,NONE,0,1,225512,1450
27,1,test,P,121,1,583,284,P,1,0|767|1|<pressed>,1,1,227011,439
27,1,test,P,122,3,583,484,R,0,NONE,0,1,228512,1450
27,1,test,P,123,4,783,484,P,1,0|767|1|<pressed>,1,1,230012,333
27,1,test,P,124,1,583,284,P,1,0|767|1|<pressed>,1,1,231512,482
27,1,test,P,125,2,783,284,P,1,0|767|1|<pressed>,1,1,233011,463
27,1,test,P,126,1,583,284,P,1,0|767|1|<pressed>,1,1,234512,370
27,1,test,P,127,3,583,484,P,1,0|767|1|<pressed>,1,1,236011,487
27,1,test,P,128,2,783,284,P,1,0|767|1|<pressed>,1,1,237512,513
27,1,test,P,129,2,783,284,R,0,NONE,0,1,239012,1450
27,1,test,P,130,3,583,484,P,1,0|767|1|<pressed>,1,1,240512,450
27,1,test,P,131,2,783,284,P,1,0|767|1|<pressed>,1,1,242012,534
27,1,test,P,132,1,583,284,P,1,0|767|1|<pressed>,1,1,243512,386
27,1,test,P,133,4,783,484,P,1,0|767|1|<pressed>,1,1,245011,399
27,1,test,P,134,3,583,484,R,0,0|767|1|<pressed>,1,0,246512,386
27,1,test,P,135,2,783,284,P,1,0|767|1|<pressed>,1,1,248011,487
27,1,test,P,136,2,783,284,R,0,NONE,0,1,249512,1450
27,1,test,P,137,3,583,484,P,1,0|767|1|<pressed>,1,1,251011,591
27,1,test,P,138,3,583,484,P,1,0|767|1|<pressed>,1,1,252512,402
27,1,test,P,139,4,783,484,P,1,0|767|1|<pressed>,1,1,254011,583
27,1,test,P,140,2,783,284,R,0,NONE,0,1,255512,1450
27,1,test,P,141,4,783,484,P,1,0|767|1|<pressed>,1,1,257012,365
27,1,test,P,142,1,583,284,P,1,0|767|1|<pressed>,1,1,258512,434
27,1,test,P,143,4,783,484,P,1,0|767|1|<pressed>,1,1,260011,447
27,1,test,P,144,1,583,284,P,1,0|767|1|<pressed>,1,1,261512,402
27,1,test,P,145,2,783,284,P,1,0|767|1|<pressed>,1,1,263011,455
27,1,test,P,146,4,783,484,P,1,0|767|1|<pressed>,1,1,264512,450
27,1,test,P,147,2,783,284,P,1,0|767|1|<pressed>,1,1,266011,423
27,1,test,P,148,2,783,284,R,0,NONE,0,1,267512,1450
27,1,test,P,149,1,583,284,P,1,0|767|1|<pressed>,1,1,269011,366
27,1,test,P,150,3,583,484,P,1,0|767|1|<pressed>,1,1,270512,394
27,1,test,P,151,4,783,484,R,0,NONE,0,1,272012,1450
