subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
17,1,P,-1,1,49389,51481,2092,2092,1,803,495
17,1,P,-1,2,49389,52640,3251,902,3,953,390
17,1,P,-1,3,49389,53741,4352,845,5,833,300
17,1,P,-2,1,60823,62694,1871,1871,2,503,465
17,1,P,-2,2,60823,63899,3076,949,4,623,360
17,1,P,-2,3,60823,64855,4032,698,8,638,90
17,1,P,-3,1,72194,73266,1072,1072,6,998,210
17,1,P,-3,2,72194,74015,1821,494,9,818,120
17,1,P,-3,3,72194,74753,2559,480,7,458,180
17,1,T,1,1,86971,88567,1596,1595,8,638,90
17,1,T,1,2,86971,89515,2544,693,5,833,300
17,1,T,2,1,95915,97362,1447,1447,6,998,210
17,1,T,2,2,95915,98691,2776,1068,4,623,360
17,1,T,3,1,105860,107395,1535,1534,2,503,465
17,1,T,3,2,105860,108155,2295,505,4,623,360
17,1,T,3,3,105860,109274,3414,864,7,458,180
17,1,T,4,1,116655,118607,1952,1952,8,638,90
17,1,T,4,2,116655,120111,3456,1250,1,803,495
17,1,T,4,3,116655,121957,5302,1591,5,833,300
17,1,T,5,1,130006,131623,1617,1617,3,953,390
17,1,T,5,2,130006,132700,2694,821,4,623,360
17,1,T,5,3,130006,133893,3887,938,1,803,495
17,1,T,5,4,130006,135024,5018,875,7,458,180
17,1,T,6,1,142911,144009,1098,1097,6,998,210
17,1,T,6,2,142911,146398,3487,2135,1,803,495
17,1,T,6,3,142911,147268,4357,615,5,833,300
17,1,T,6,4,142911,148736,5825,1213,8,638,90
17,1,T,7,1,157548,159132,1584,1584,5,833,300
17,1,T,7,2,157548,160048,2500,661,2,503,465
17,1,T,7,3,157548,160730,3182,427,1,803,495
17,1,T,7,4,157548,161894,4346,909,8,638,90
17,1,T,7,5,157548,163251,5703,1101,6,998,210
17,1,T,8,1,174125,175477,1352,1352,4,623,360
17,1,T,8,2,174125,176861,2736,1127,2,503,465
17,1,T,8,3,174125,178570,4445,1454,7,458,180
17,1,T,8,4,174125,179840,5715,1014,3,953,390
17,1,T,8,5,174125,180993,6868,898,1,803,495
17,1,T,9,1,190541,191779,1238,1237,3,953,390
17,1,T,9,2,190541,193013,2472,980,9,818,120
17,1,T,9,3,190541,194218,3677,949,4,623,360
17,1,T,9,4,190541,195215,4674,742,2,503,465
17,1,T,9,5,190541,196607,6066,1136,8,638,90
17,1,T,9,6,190541,197768,7227,906,7,458,180
17,1,T,10,1,207339,209013,1674,1673,3,953,390
17,1,T,10,2,207339,210366,3027,1099,8,638,90
17,1,T,10,3,207339,211408,4069,787,7,458,180
17,1,T,10,4,207339,212542,5203,879,4,623,360
17,1,T,10,5,207339,213783,6444,986,2,503,465
17,1,T,10,6,207339,214966,7627,929,9,818,120
