Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5916666666666666,{}
RandomForestClassifier,0.5458333333333333,"{'criterion': 'gini', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40}"
KNeighborsClassifier,0.6166666666666667,"{'n_neighbors': 3, 'p': 2}"
LogisticRegression,0.45,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.001}"
SVC,0.5041666666666667,"{'C': 1.5, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.575,"{'activation': 'relu', 'hidden_layer_sizes': (10, 10), 'max_iter': 100, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5458333333333334,"{'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
