subnum,direction,type,trialnum,order,trialstart,itemstart,itemend,abstime,rt,posx,posy
15,1,P,-1,1,32752,33703,951,950,1,803,495
15,1,P,-1,2,32752,34408,1656,450,3,953,390
15,1,P,-1,3,32752,35742,2990,1079,5,833,300
15,1,P,-2,1,43014,44378,1364,1364,2,503,465
15,1,P,-2,2,43014,45109,2095,477,4,623,360
15,1,P,-2,3,43014,46032,3018,666,8,638,90
15,1,P,-3,1,53026,55235,2209,2208,6,998,210
15,1,P,-3,2,53026,55860,2834,371,7,458,180
15,1,P,-3,3,53026,56608,3582,493,9,818,120
15,1,T,1,1,64581,65904,1323,1323,8,638,90
15,1,T,1,2,64581,66707,2126,548,5,833,300
15,1,T,2,1,72136,73323,1187,1187,6,998,210
15,1,T,2,2,72136,74149,2013,567,4,623,360
15,1,T,3,1,80776,81980,1204,1204,4,623,360
15,1,T,3,2,80776,82569,1793,333,7,458,180
15,1,T,3,3,80776,83302,2526,479,2,503,465
15,1,T,4,1,90027,91055,1028,1028,8,638,90
15,1,T,4,2,90027,92083,2056,773,1,803,495
15,1,T,4,3,90027,92812,2785,474,5,833,300
15,1,T,5,1,100424,101445,1021,1021,3,953,390
15,1,T,5,2,100424,102005,1581,305,4,623,360
15,1,T,5,3,100424,102743,2319,482,1,803,495
15,1,T,5,4,100424,103745,3321,747,7,458,180
15,1,T,6,1,111547,112883,1336,1336,6,998,210
15,1,T,6,2,111547,113500,1953,361,1,803,495
15,1,T,6,3,111547,114260,2713,505,5,833,300
15,1,T,6,4,111547,115050,3503,535,8,638,90
15,1,T,7,1,123345,124626,1281,1281,5,833,300
15,1,T,7,2,123345,125424,2079,544,2,503,465
15,1,T,7,3,123345,126000,2655,321,1,803,495
15,1,T,7,4,123345,126977,3632,722,8,638,90
15,1,T,7,5,123345,127740,4395,508,6,998,210
15,1,T,8,1,136218,137036,818,817,4,623,360
15,1,T,8,2,136218,137913,1695,623,7,458,180
15,1,T,8,3,136218,138703,2485,535,2,503,465
15,1,T,8,4,136218,139316,3098,357,3,953,390
15,1,T,8,5,136218,139835,3617,264,1,803,495
15,1,T,9,1,149015,149926,911,911,3,953,390
15,1,T,9,2,149015,150799,1784,618,9,818,120
15,1,T,9,3,149015,151686,2671,632,2,503,465
15,1,T,9,4,149015,152189,3174,249,4,623,360
15,1,T,9,5,149015,152727,3712,284,8,638,90
15,1,T,9,6,149015,153162,4147,179,7,458,180
15,1,T,10,1,162681,163839,1158,1157,3,953,390
15,1,T,10,2,162681,164721,2040,627,7,458,180
15,1,T,10,3,162681,165320,2639,344,8,638,90
15,1,T,10,4,162681,165885,3204,309,4,623,360
15,1,T,10,5,162681,166455,3774,315,9,818,120
15,1,T,10,6,162681,167193,4512,483,2,503,465
15,1,T,11,1,177491,178237,746,745,5,833,300
15,1,T,11,2,177491,179063,1572,571,9,818,120
15,1,T,11,3,177491,179928,2437,609,1,803,495
15,1,T,11,4,177491,180641,3150,459,7,458,180
15,1,T,11,5,177491,181151,3660,255,4,623,360
15,1,T,11,6,177491,181734,4243,328,2,503,465
15,1,T,11,7,177491,182401,4910,411,8,638,90
15,1,T,12,1,192826,193765,939,939,5,833,300
15,1,T,12,2,192826,194530,1704,509,7,458,180
15,1,T,12,3,192826,195045,2219,258,4,623,360
15,1,T,12,4,192826,195542,2716,243,2,503,465
15,1,T,12,5,192826,196265,3439,468,8,638,90
15,1,T,12,6,192826,197035,4209,515,6,998,210
15,1,T,12,7,192826,197531,4705,240,5,833,300
15,1,T,13,1,208922,209573,651,650,5,833,300
15,1,T,13,2,208922,210176,1254,347,8,638,90
15,1,T,13,3,208922,210881,1959,450,1,803,495
15,1,T,13,4,208922,211871,2949,735,9,818,120
15,1,T,13,5,208922,212485,3563,358,2,503,465
15,1,T,13,6,208922,213325,4403,585,4,623,360
15,1,T,14,1,224922,225667,745,744,5,833,300
15,1,T,14,2,224922,226206,1284,284,9,818,120
15,1,T,14,3,224922,226763,1841,302,6,998,210
15,1,T,14,4,224922,227423,2501,404,2,503,465
15,1,T,14,5,224922,227855,2933,178,4,623,360
15,1,T,14,6,224922,228426,3504,316,7,458,180
15,1,T,14,7,224922,229493,4571,813,3,953,390
