subnum,trial,type,clicks,hits,clicktime,posx,posy,corr,id,rt,rt2
5,1P,1,1,1,63555,646,312,1,1,9053,9053
5,1P,1,2,1,72339,694,360,0,3,8784,8784
5,1P,1,3,1,73195,712,357,0,3,856,9640
5,1P,1,4,2,74339,599,397,1,2,1144,10784
5,1P,1,5,3,74955,702,352,1,3,616,616
5,1P,1,6,4,75603,672,471,1,4,648,648
5,1,1,1,1,81835,513,496,1,1,1355,1355
5,1,1,2,2,82555,537,452,1,2,720,720
5,1,1,3,3,83163,513,380,1,3,608,608
5,1,1,4,4,83795,476,324,1,4,632,632
5,1,1,5,5,84219,422,363,1,5,424,424
5,1,1,6,6,84691,341,300,1,6,472,472
5,1,1,7,7,85123,352,230,1,7,432,432
5,1,1,8,8,85539,439,269,1,8,416,416
5,1,1,9,9,85923,460,231,1,9,384,384
5,1,1,10,10,86363,584,323,1,10,440,440
5,1,1,12,11,87275,656,221,1,11,912,912
5,1,1,13,12,87747,687,151,1,12,472,472
5,1,1,15,13,88819,817,148,1,13,1072,1072
5,1,1,16,14,90147,1027,155,1,14,1328,1328
5,1,1,17,15,90651,942,193,1,15,504,504
5,1,1,18,16,92395,877,332,1,16,1744,1744
5,1,1,19,17,92931,768,333,1,17,536,536
5,1,1,20,18,93315,742,397,1,18,384,384
5,1,1,21,19,93731,809,458,1,19,416,416
5,1,1,22,20,94171,867,387,1,20,440,440
5,1,1,23,21,94947,985,355,1,21,776,776
5,1,1,25,22,95811,969,405,1,22,864,864
5,1,1,26,23,96347,965,594,1,23,536,536
5,1,1,27,24,97195,551,556,1,24,848,848
5,1,1,28,25,97643,463,577,1,25,448,448
5,1,1,29,26,98371,404,483,1,26,728,728
5,2P,2,1,1,100155,724,342,1,1,964,964
5,2P,2,2,2,102235,595,323,1,2,2080,2080
5,2P,2,3,3,102811,649,458,1,3,576,576
5,2P,2,4,4,103411,712,421,1,4,600,600
5,2,2,1,1,105379,635,318,1,1,834,834
5,2,2,2,2,109299,454,299,1,2,3920,3920
5,2,2,3,3,110435,382,296,1,3,1136,1136
5,2,2,4,4,110819,401,332,1,4,384,384
5,2,2,6,5,111683,386,400,1,5,864,864
5,2,2,7,6,112155,358,417,1,6,472,472
5,2,2,8,6,112771,504,452,0,8,616,616
5,2,2,9,6,113675,496,441,0,8,904,1520
5,2,2,10,6,114059,478,456,0,8,384,1904
5,2,2,12,7,115035,387,541,1,7,976,2880
5,2,2,13,8,115587,494,454,1,8,552,552
5,2,2,14,9,116195,476,602,1,9,608,608
5,2,2,15,9,116851,667,421,0,11,656,656
5,2,2,16,10,117803,685,600,1,10,952,1608
5,2,2,17,11,118795,678,440,1,11,992,992
5,2,2,18,12,119195,725,486,1,12,400,400
5,2,2,19,12,119867,778,617,0,14,672,672
5,2,2,20,13,120579,823,491,1,13,712,1384
5,2,2,21,14,121163,795,603,1,14,584,584
5,2,2,23,15,122011,858,576,1,15,848,848
5,2,2,24,15,124019,976,553,0,17,2008,2008
5,2,2,25,16,124595,978,614,1,16,576,2584
5,2,2,26,17,125003,972,560,1,17,408,408
5,2,2,27,18,125827,973,465,1,18,824,824
5,2,2,28,19,126451,904,424,1,19,624,624
5,2,2,29,20,126915,947,331,1,20,464,464
5,2,2,30,21,127371,952,243,1,21,456,456
5,2,2,31,22,127835,990,146,1,22,464,464
5,2,2,32,23,128915,768,315,1,23,1080,1080
5,2,2,33,24,129515,790,248,1,24,600,600
5,2,2,34,25,130067,736,196,1,25,552,552
5,2,2,35,26,130995,640,164,1,26,928,928
5,3P,1,1,1,132915,673,477,1,1,931,931
5,3P,1,2,2,133419,613,424,1,2,504,504
5,3P,1,3,3,133787,649,359,1,3,368,368
5,3P,1,4,4,134235,749,339,1,4,448,448
5,3,1,1,1,136947,1007,153,1,1,1379,1379
5,3,1,2,2,137395,1000,255,1,2,448,448
5,3,1,3,3,138131,1021,352,1,3,736,736
5,3,1,4,4,138587,994,460,1,4,456,456
5,3,1,5,5,139515,1014,550,1,5,928,928
5,3,1,6,6,139979,988,560,1,6,464,464
5,3,1,7,7,140731,991,630,1,7,752,752
5,3,1,8,8,141235,915,594,1,8,504,504
5,3,1,9,9,143627,789,339,1,9,2392,2392
5,3,1,10,9,144507,666,384,0,11,880,880
5,3,1,11,10,145187,677,343,1,10,680,1560
5,3,1,12,11,145539,677,380,1,11,352,352
5,3,1,13,12,146339,556,470,1,12,800,800
5,3,1,14,12,146851,453,402,0,18,512,512
5,3,1,15,13,148971,653,592,1,13,2120,2632
5,3,1,16,14,149507,545,569,1,14,536,536
5,3,1,17,15,150011,528,619,1,15,504,504
5,3,1,18,16,150771,458,557,1,16,760,760
5,3,1,19,17,151483,381,538,1,17,712,712
5,3,1,20,18,152571,439,407,1,18,1088,1088
5,3,1,21,19,153107,475,296,1,19,536,536
5,3,1,22,20,153859,536,267,1,20,752,752
5,3,1,23,21,154795,397,203,1,21,936,936
5,3,1,24,22,155307,517,165,1,22,512,512
5,3,1,25,23,156003,684,176,1,23,696,696
5,3,1,26,24,156451,789,176,1,24,448,448
5,3,1,27,25,157067,849,241,1,25,616,616
5,3,1,28,26,157659,960,196,1,26,592,592
5,4P,2,1,1,159219,599,324,1,1,779,779
5,4P,2,2,2,159955,657,386,1,2,736,736
5,4P,2,3,3,161019,585,356,1,3,1064,1064
5,4P,2,4,4,161675,760,388,1,4,656,656
5,4,2,1,1,163595,847,477,1,1,1242,1242
5,4,2,2,2,163979,851,443,1,2,384,384
5,4,2,3,3,164827,844,383,1,3,848,848
5,4,2,5,4,167579,883,320,1,4,2752,2752
5,4,2,6,5,168867,963,343,1,5,1288,1288
5,4,2,7,5,169467,961,267,0,8,600,600
5,4,2,8,6,170019,1027,287,1,6,552,1152
5,4,2,9,7,170499,1054,229,1,7,480,480
5,4,2,10,8,171203,953,275,1,8,704,704
5,4,2,11,9,171667,904,226,1,9,464,464
5,4,2,12,10,172347,805,311,1,10,680,680
5,4,2,13,11,173091,714,221,1,11,744,744
5,4,2,14,12,173747,676,142,1,12,656,656
5,4,2,15,13,174211,545,151,1,13,464,464
5,4,2,16,13,175115,410,196,0,15,904,904
5,4,2,17,13,175667,444,194,0,15,552,1456
5,4,2,18,14,176259,363,156,1,14,592,2048
5,4,2,19,15,176771,418,191,1,15,512,512
5,4,2,20,16,177635,505,318,1,16,864,864
5,4,2,21,16,178451,361,356,0,21,816,816
5,4,2,22,16,179043,395,410,0,22,592,1408
5,4,2,24,17,179947,596,326,1,17,904,2312
5,4,2,25,18,180587,618,385,1,18,640,640
5,4,2,26,19,181211,553,462,1,19,624,624
5,4,2,27,20,181683,499,379,1,20,472,472
5,4,2,28,20,182507,377,405,0,22,824,824
5,4,2,29,21,182923,378,364,1,21,416,1240
5,4,2,30,22,183267,403,426,1,22,344,344
5,4,2,31,23,183915,409,590,1,23,648,648
5,4,2,32,24,184899,819,551,1,24,984,984
5,4,2,33,25,185523,896,574,1,25,624,624
5,4,2,34,26,185931,953,493,1,26,408,408
5,5P,1,1,1,187283,717,332,1,1,836,836
5,5P,1,2,2,187731,705,291,1,2,448,448
5,5P,1,3,2,188723,719,418,0,4,992,992
5,5P,1,4,3,189347,764,443,1,3,624,1616
5,5P,1,5,4,189603,729,396,1,4,256,256
5,5,1,1,1,190899,622,390,1,1,707,707
5,5,1,2,2,191979,503,434,1,2,1080,1080
5,5,1,3,3,192675,537,374,1,3,696,696
5,5,1,4,4,193003,539,336,1,4,328,328
5,5,1,5,5,195043,400,257,1,5,2040,2040
5,5,1,6,6,195515,405,335,1,6,472,472
5,5,1,7,7,195867,350,371,1,7,352,352
5,5,1,8,8,196491,402,482,1,8,624,624
5,5,1,9,9,197235,405,596,1,9,744,744
5,5,1,10,10,197859,601,553,1,10,624,624
