subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
26,0,practice,P,1,2,783,284,P,1,NONE,0,0,77922,1450
26,0,practice,P,2,2,783,284,P,1,NONE,0,0,80385,1450
26,0,practice,P,3,1,583,284,R,0,NONE,0,1,82841,1450
26,0,practice,P,4,1,583,284,P,1,153|553|1|<pressed>,1,1,84293,640
26,0,practice,P,5,2,783,284,P,1,153|553|1|<released>,1,1,84935,140
26,0,practice,P,6,4,783,484,P,1,182|506|1|<pressed>,1,1,85421,623
26,0,practice,P,7,2,783,284,R,0,NONE,0,1,86922,1450
26,0,practice,P,8,2,783,284,P,1,NONE,0,0,88422,1450
26,0,practice,P,9,3,583,484,P,1,NONE,0,0,90878,1450
26,0,practice,P,10,3,583,484,P,1,59|503|1|<pressed>,1,1,93335,590
26,1,test,P,1,2,783,284,P,1,5|599|1|<pressed>,1,1,97878,598
26,1,test,P,2,3,583,484,P,1,11|589|1|<pressed>,1,1,99378,411
26,1,test,P,3,1,583,284,P,1,11|589|1|<pressed>,1,1,100878,334
26,1,test,P,4,3,583,484,P,1,11|589|1|<pressed>,1,1,102377,492
26,1,test,P,5,1,583,284,P,1,17|581|1|<pressed>,1,1,103878,326
26,1,test,P,6,2,783,284,P,1,17|581|1|<pressed>,1,1,105378,291
26,1,test,P,7,2,783,284,P,1,17|581|1|<pressed>,1,1,106878,422
26,1,test,P,8,2,783,284,P,1,17|581|1|<pressed>,1,1,108377,292
26,1,test,P,9,3,583,484,R,0,17|581|1|<pressed>,1,0,109878,326
26,1,test,P,10,1,583,284,R,0,17|581|1|<pressed>,1,0,111378,243
26,1,test,P,11,1,583,284,P,1,17|581|1|<pressed>,1,1,112878,342
26,1,test,P,12,1,583,284,P,1,17|581|1|<pressed>,1,1,114377,292
26,1,test,P,13,1,583,284,P,1,17|581|1|<pressed>,1,1,115878,286
26,1,test,P,14,1,583,284,P,1,17|581|1|<pressed>,1,1,117377,268
26,1,test,P,15,4,783,484,P,1,17|581|1|<pressed>,1,1,118878,438
26,1,test,P,16,1,583,284,P,1,17|581|1|<pressed>,1,1,120378,363
26,1,test,P,17,4,783,484,P,1,17|581|1|<pressed>,1,1,121878,470
26,1,test,P,18,2,783,284,P,1,17|581|1|<pressed>,1,1,123377,324
26,1,test,P,19,2,783,284,P,1,17|581|1|<pressed>,1,1,124878,326
26,1,test,P,20,2,783,284,R,0,17|581|1|<pressed>,1,0,126377,244
26,1,test,P,21,4,783,484,P,1,17|581|1|<pressed>,1,1,127878,326
26,1,test,P,22,4,783,484,P,1,17|581|1|<pressed>,1,1,129378,323
26,1,test,P,23,1,583,284,P,1,17|581|1|<pressed>,1,1,130878,326
26,1,test,P,24,4,783,484,R,0,17|581|1|<pressed>,1,0,132377,284
26,1,test,P,25,1,583,284,R,0,17|581|1|<pressed>,1,0,133878,278
26,1,test,P,26,3,583,484,P,1,17|581|1|<pressed>,1,1,135377,348
26,1,test,P,27,1,583,284,P,1,17|581|1|<pressed>,1,1,136878,286
26,1,test,P,28,1,583,284,P,1,17|581|1|<pressed>,1,1,138378,275
