subnum,block,type,correctresponse,trial,choice,x,y,stim,present,response,responded,corr,starttime,rt
21,0,practice,P,1,2,783,284,P,1,NONE,0,0,27128,1450
21,0,practice,P,2,4,783,484,P,1,NONE,0,0,29590,1450
21,0,practice,P,3,4,783,484,R,0,NONE,0,1,32046,1450
21,0,practice,P,4,2,783,284,R,0,NONE,0,1,33498,1451
21,0,practice,P,5,2,783,284,P,1,NONE,0,0,34951,1450
21,0,practice,P,6,2,783,284,P,1,111|726|1|<pressed>,1,1,37407,74
21,0,practice,P,7,2,783,284,P,1,111|726|1|<released>,1,1,37486,131
21,0,practice,P,8,4,783,484,P,1,111|726|1|<pressed>,1,1,37626,615
21,0,practice,P,9,4,783,484,P,1,111|726|1|<pressed>,1,1,39126,323
21,0,practice,P,10,1,583,284,P,1,111|726|1|<pressed>,1,1,40627,183
21,1,test,P,1,4,783,484,P,1,115|704|1|<pressed>,1,1,43836,622
21,1,test,P,2,2,783,284,P,1,115|704|1|<pressed>,1,1,45336,202
21,1,test,P,3,4,783,484,P,1,115|704|1|<pressed>,1,1,46835,350
21,1,test,P,4,2,783,284,R,0,NONE,0,1,48337,1450
21,1,test,P,5,1,583,284,P,1,115|704|1|<pressed>,1,1,49835,463
21,1,test,P,6,2,783,284,P,1,115|704|1|<pressed>,1,1,51336,402
21,1,test,P,7,4,783,484,P,1,115|704|1|<pressed>,1,1,52836,348
21,1,test,P,8,2,783,284,P,1,115|704|1|<pressed>,1,1,54337,361
21,1,test,P,9,1,583,284,P,1,115|704|1|<pressed>,1,1,55836,503
21,1,test,P,10,2,783,284,P,1,115|704|1|<pressed>,1,1,57336,298
21,1,test,P,11,4,783,484,P,1,115|704|1|<pressed>,1,1,58835,479
21,1,test,P,12,2,783,284,P,1,115|704|1|<pressed>,1,1,60336,386
21,1,test,P,13,3,583,484,P,1,115|704|1|<pressed>,1,1,61836,341
21,1,test,P,14,1,583,284,P,1,115|704|1|<pressed>,1,1,63337,456
21,1,test,P,15,2,783,284,P,1,115|704|1|<pressed>,1,1,64835,285
21,1,test,P,16,3,583,484,P,1,115|704|1|<pressed>,1,1,66337,497
21,1,test,P,17,3,583,484,P,1,115|704|1|<pressed>,1,1,67836,414
21,1,test,P,18,4,783,484,P,1,115|704|1|<pressed>,1,1,69336,402
21,1,test,P,19,2,783,284,P,1,115|704|1|<pressed>,1,1,70835,334
21,1,test,P,20,1,583,284,P,1,115|704|1|<pressed>,1,1,72336,290
21,1,test,P,21,2,783,284,R,0,NONE,0,1,73835,1451
21,1,test,P,22,2,783,284,P,1,115|704|1|<pressed>,1,1,75336,313
21,1,test,P,23,2,783,284,P,1,115|704|1|<pressed>,1,1,76836,285
21,1,test,P,24,4,783,484,P,1,115|704|1|<pressed>,1,1,78337,449
21,1,test,P,25,1,583,284,P,1,115|704|1|<pressed>,1,1,79836,325
21,1,test,P,26,2,783,284,P,1,115|704|1|<pressed>,1,1,81337,496
21,1,test,P,27,4,783,484,R,0,115|704|1|<pressed>,1,0,82836,332
21,1,test,P,28,3,583,484,P,1,115|704|1|<pressed>,1,1,84337,361
21,1,test,P,29,1,583,284,P,1,115|704|1|<pressed>,1,1,85835,390
21,1,test,P,30,2,783,284,P,1,115|704|1|<pressed>,1,1,87336,337
21,1,test,P,31,4,783,484,P,1,115|704|1|<pressed>,1,1,88836,397
21,1,test,P,32,4,783,484,P,1,113|744|1|<pressed>,1,1,90336,482
21,1,test,P,33,3,583,484,R,0,NONE,0,1,91835,1450
21,1,test,P,34,3,583,484,P,1,111|731|1|<pressed>,1,1,93336,466
21,1,test,P,35,2,783,284,R,0,111|721|1|<pressed>,1,0,94836,333
21,1,test,P,36,3,583,484,P,1,111|721|1|<pressed>,1,1,96336,338
21,1,test,P,37,4,783,484,P,1,113|723|1|<pressed>,1,1,97836,606
21,1,test,P,38,1,583,284,P,1,113|719|1|<pressed>,1,1,99336,986
21,1,test,P,39,4,783,484,P,1,113|719|1|<pressed>,1,1,100835,710
21,1,test,P,40,4,783,484,P,1,113|718|1|<pressed>,1,1,102336,642
21,1,test,P,41,2,783,284,P,1,113|718|1|<pressed>,1,1,103835,527
21,1,test,P,42,3,583,484,P,1,113|718|1|<pressed>,1,1,105336,322
21,1,test,P,43,2,783,284,P,1,113|718|1|<pressed>,1,1,106836,277
21,1,test,P,44,4,783,484,P,1,113|718|1|<pressed>,1,1,108337,337
21,1,test,P,45,4,783,484,P,1,113|718|1|<pressed>,1,1,109836,485
21,1,test,P,46,3,583,484,P,1,113|718|1|<pressed>,1,1,111336,450
21,1,test,P,47,3,583,484,P,1,113|718|1|<pressed>,1,1,112835,358
21,1,test,P,48,2,783,284,P,1,113|718|1|<pressed>,1,1,114337,513
21,1,test,P,49,3,583,484,P,1,113|718|1|<pressed>,1,1,115836,494
21,1,test,P,50,4,783,484,P,1,113|718|1|<pressed>,1,1,117336,306
21,1,test,P,51,3,583,484,P,1,113|718|1|<pressed>,1,1,118835,286
21,1,test,P,52,4,783,484,P,1,113|718|1|<pressed>,1,1,120336,458
21,1,test,P,53,2,783,284,P,1,113|718|1|<pressed>,1,1,121836,348
21,1,test,P,54,4,783,484,P,1,113|718|1|<pressed>,1,1,123337,457
21,1,test,P,55,3,583,484,R,0,113|718|1|<pressed>,1,0,124836,341
21,1,test,P,56,2,783,284,P,1,103|486|1|<pressed>,1,1,126336,409
21,1,test,P,57,1,583,284,R,0,73|480|1|<pressed>,1,0,127835,253
