Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.475,{}
RandomForestClassifier,0.6611111111111111,"{'criterion': 'entropy', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 10}"
KNeighborsClassifier,0.6361111111111111,"{'n_neighbors': 10, 'p': 1}"
LogisticRegression,0.5666666666666667,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.6583333333333334,"{'C': 1.0, 'kernel': 'poly', 'tol': 0.001}"
MLPClassifier,0.5888888888888889,{'max_iter': 100}
XGBClassifier,0.5694444444444444,{'max_depth': 5}
