Nome do Algoritmo,Melhor Resultado,Melhores Parametros
GaussianNB,0.5018518518518519,{}
RandomForestClassifier,0.5648148148148148,"{'criterion': 'entropy', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 10}"
KNeighborsClassifier,0.5092592592592592,"{'n_neighbors': 1, 'p': 2}"
LogisticRegression,0.4351851851851852,"{'C': 1.0, 'solver': 'lbfgs', 'tol': 0.01}"
SVC,0.5462962962962963,"{'C': 2.0, 'kernel': 'rbf', 'tol': 0.001}"
MLPClassifier,0.6185185185185185,"{'activation': 'relu', 'hidden_layer_sizes': (10, 10), 'max_iter': 500, 'random_state': 0, 'solver': 'adam'}"
XGBClassifier,0.5166666666666666,"{'learning_rate': 0.15, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 200}"
