subnum,direction,type,trialnum,trialstart,length,stim,resp,numcorr,nummiss,allcorr,time
5,1,P,-1,48673,3,135,135,3,0,1,5007
5,1,P,-2,59198,3,248,248,3,0,1,4962
5,1,P,-3,69675,3,679,697,1,2,0,3550
5,1,T,1,81354,2,85,58,0,2,0,2854
5,1,T,2,88727,2,64,46,0,2,0,2979
